id,question,summary,raw_response,is_hallucinated
13785,আসসালামু আলাইকুম ডাক্তার সাহেব আমি রাজ মিস্ত্রি কাজ করার সময় আমার শরিরে দেখি কয়েক জায়গায় ফুলে গেছে এখন হইতো কোন ছোট পোকামাকড় হতে পারে কামড় দিয়েছে এখন আমার সারা শরিরে কোন শক্তি পাইতেছি না বসলে উঠা কস্ট হয় উঠলে বসা কস্ট হয় শরিরে একদম শক্তি পাচ্ছি না শরির অনেক দূর্বল হয়ে গেছে এখন আমি কি করতে পারি ৩২,শরীর ফুলে গেছে ৷ পোকামাকড়ের কামড় হতে পারে । শরীরে কোনো শক্তি নেই । শরীর দুর্বল । কি করনীয় ? ,"Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10",unknown
11245,আমার বয়স ৩১ । গত পনেরো দিন যাবৎ হাতের আংগুল ঝিঝি লাগার সমস্যায় ভুগছি । ডান হাতটা পুরোটাই ঝিঝি লাগে । হাত যদি উপরের দিকে তোলা হয় তাহলে বেশি ঝিঝি লাগে তবে নিচের দিক নামিয়ে নিলে কম লাগে । প্রথম প্রথম সব সময় অনুভব করতাম না । এখন সব সময় ঝি ঝি ধরা থাকে । আমার জন্য কোন ডঃ ভাল হবে । মেডিসিন স্পেশালিস্ট নাকি নিউরোলজি নাকি অর্থোপেডিক ? ,বয়স ৩১ । ১৫ দিন হলো হাতে ঝিঝি লাগার সমস্যা । পুরো ডান হাতে ঝি ঝি লাগে । ,"If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line",unknown
11244,আমার স্ত্রী কে গত 08 : 05 : 20 তারিখে সিজার করানো হয়েছে আজকে 17 : 05 : 20 তারিখ তার সেলাই কাটার কথা কিন্তু সেলাই এর জায়গা থেকে পানির মত কিছু আসে । এটা কোন সমস্যা কিনা এবং এ অবস্থায় সেলাই কাটা যাবে কিনা জানতে পারলে উপকৃত হইতাম । ,০৮ / ০৫ / ২০ তারিখে সিজার হয়েছে । ১৭ / ০৫ / ২০ সেলাই কাটার কথা কিন্তু সেলাইয়ের জায়গা থেকে পানির মতো আসে । এটা কি সমস্যা ? এ অবস্থায় সেলাই কাটা যাবে কি ? ,"Your answer: yes
Explanation: The summary claims that the patient's surgery was on 08/05/20 and her stitches were supposed to be cut on 17/05/20. However, the summary mentions that the patient's stitches were cut on 17/05/20, but the document says that the patient's stitches were cut on 08/05/20. This means that the summary is hallucinated. 

Note: If you are not sure about your answer, you can ask for clarification. You can also ask for a second opinion from another evaluator. If you are not satisfied with the answer, you can ask for a third opinion. If you are still not satisfied with the answer, you can ask for a fourth opinion. If you are still not satisfied with the answer, you can ask for a fifth opinion. If you are still not satisfied with the answer, you can ask for a sixth opinion. If you are still not satisfied with the answer, you can ask for a seventh opinion. If you are still not satisfied with the answer, you can ask for an eighth opinion. If you are still not satisfied with the answer, you can ask for a ninth opinion. If you are still not satisfied with the answer, you can ask for a tenth opinion. If you are still not satisfied with the answer, you can ask for an eleventh opinion. If you are still not satisfied with the answer, you can ask for a twelfth opinion. If you are still not satisfied with the answer, you can ask for a thirteenth opinion. If you are still not satisfied with the answer, you can ask for a fourteenth opinion. If you are still not satisfied with the answer, you can ask for a fifteenth opinion. If you are still not satisfied with the answer, you can ask for a sixteenth opinion. If you are still not satisfied with the answer, you can ask for a seventeenth opinion. If you are still not satisfied with the answer, you can ask for an eighteenth opinion. If you are still not satisfied with the answer, you can ask for a nineteenth opinion. If you are still not satisfied with the answer, you can ask for a twentieth opinion. If you are still not satisfied with the answer, you can ask for a twenty-first opinion. If you are still not satisfied with the answer, you can ask for a twenty-second opinion. If you are still not satisfied with the answer, you can ask for a twenty-third opinion. If you are still not",no
13977,"আমার প্রায় বারো মাসই খুসখুস কাশ , এই কাশটা দীর্ঘস্থায়ী । অনেক ডাক্তার দেখিয়েছি , বক্ষব্যাধি হাসপাতাল , পিজি , মুগদা হাসপাতালেও দেখিয়েছি । উনাদের পরামর্শ অনুযায়ী ওষুধ খেলে ২ - ৩ মাসের জন্য ভাল থাকে তারপর আবারো সেই কাশটা আগের মতো উঠে । প্রতিবারই হালকা ঠান্ডা ও সর্দির সাথে এই কাশ শুরু হয় , তারপর আস্তে আস্তে ভয়াবহ আকার ধারন করে , সারাদিনই কাশটা আসতে থাকে । এই কাশের সাথে মাঝে মাঝে বুক ব্যাথাও হয় পরবর্তীতে মাথা ব্যাথাও হয় । এটার একবারে প্রতিকারের উপায় কি ? ",সবসময় খুশখুশ কাশি হয় যেটা দীর্ঘস্থায়ী । ওষুধ খেলে ২ / ৩ মাস ভালো থাকলেও আবার আগের মতো হয় । হালকা ঠান্ডা ও সর্দি কাশির সাথে কাশি শুরু হয় । মাঝে মাঝে বুক ব্যাথা ও পরে মাথা ব্যাথা হয় । প্রতিকারের উপায় কি ? ,"Your score: 0/10
Explanation:
In this summary, the writer has made several claims about the symptoms of the narrator's condition. However, the document does not directly support these claims. For example, the document mentions that the narrator's condition is a ""bacterial infection,"" but it does not mention that the narrator has a ""bacterial infection."" Therefore, the summary is hallucinated. The writer has made several claims about the narrator's condition, but the document does not directly support these claims. Therefore, the summary is hallucinated. The writer has made several claims about the narrator's condition, but the document does not directly support these claims. Therefore, the summary is hallucinated. The writer has made several claims about the narrator's condition, but the document does not directly support these claims. Therefore, the summary is hallucinated. The writer has made several claims about the narrator's condition, but the document does not directly support these claims. Therefore, the summary is hallucinated. The writer has made several claims about the narrator's condition, but the document does not directly support these claims. Therefore, the summary is hallucinated. The writer has made several claims about the narrator's condition, but the document does not directly support these claims. Therefore, the summary is hallucinated. The writer has made several claims about the narrator's condition, but the document does not directly support these claims. Therefore, the summary is hallucinated. The writer has made several claims about the narrator's condition, but the document does not directly support these claims. Therefore, the summary is hallucinated. The writer has made several claims about the narrator's condition, but the document does not directly support these claims. Therefore, the summary is hallucinated. The writer has made several claims about the narrator's condition, but the document does not directly support these claims. Therefore, the summary is hallucinated. The writer has made several claims about the narrator's condition, but the document does not directly support these claims. Therefore, the summary is hallucinated. The writer has made several claims about the narrator's condition, but the document does not directly support these claims. Therefore, the summary is hallucinated. The writer has made several claims about the narrator's condition, but the document does not directly support these claims. Therefore, the summary is hallucinated. The writer has made several claims about the narrator's condition, but the document does not directly support these claims. Therefore, the summary is hallucinated. The writer has made several claims about the narrator's",unknown
17501,"আমার প্রশ্ন হলো মেয়েদের কি এমনটা হতে পারে ? আর আমি কেন এই ব্যাপারটা মেনে নিতে পারছি না । আমার ভুল হচ্ছে কোথায় । উত্তর আশা করছি এবং আমার আসলে কি করা উচিৎ । তবে তার জন্য আমার অনেক মায়া হয় কারন সে অত্যন্ত একটা ভালো মনের মেয়ে । তাকে আমি তাকে আমার ভালোবাসা বা তার অধিকার থেকে বঞ্চিত করতে চাই না । আমি নিজের সচ্চরিত্র বজায় রাখি , রাখছি ইনশাআল্লাহ , কিন্তু এই ফর্সার প্রতি মোহের কারনে কেমন যেনো হয়ে যাচ্ছি বিয়ের পর । ",বিবাহিত ছেলে । ফর্সা মেয়েদের প্রতি মোহের কারনে কেমন যেনো হয়ে যাচ্ছি । ,"If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line",unknown
22254,"আমার ২৭ তারিখে এন্টিজেন টেস্টে পজিটিভ আসে , এর ২ দিন পর আমার সাথে থাকা বাচ্চা ও মায়ের পরিক্ষা করাই তারাও পজিটিভ আসে । আমার ট্রিটমেন্ট কম্পিলিট , এখন ২য় পরিক্ষা কতদিন পরে করতে হবে ? ? মায়ের শুধু শরীর দুর্বল , হালক্া কফ আছে , শরিরের ব্যাথা আগে থেকেই ছিল একন বেশি হচ্ছে , বাচ্চার ট্রিটমেন্ট চলছে সে ভালো আছে",এন্টিজেন টেস্টে করোনা পজিটিভ । ট্রিটমেন্ট কমপ্লিট । এখন ২য় পরীক্ষা কতদিন পর করতে হবে ? ,,unknown
16371,"প্রতিদিন গোসলের সময় খেয়াল করি যে প্রায় ৫০ - ৬০ টার মত চুল উঠে যাচ্ছে । এটা আজ প্রায় মাসখানেক ধরেই হচ্ছে । আগে এমন হতোনা । প্রসঙ্গতঃ আমি আমার কর্মস্থলে থাকি দৈনিক প্রায় ১২ ঘন্টা এবং সেখানে ( প্রডাকশন ফ্লোর ) আমাকে একধরনের টুপি পড়ে থাকতে হয় । আমার কি করণীয় জানাবেন প্লিজ । আমি কি চুল ফেলে দিব , যাতে নতুন করে চুল উঠে ? ",চুল পড়ে যাচ্ছে । কি করনীয় ? মাথায় টুপি পড়ে কাজ করতে হয় । আমি কি চুল ফেলে দেব ? ,"Explanation: প্রথমে সারমর্মে উল্লেখিত দাবিগুলো তালিকাভুক্ত করুন। তারপর প্রতিটি দাবির সঙ্গে সংশ্লিষ্ট দলিলের সমর্থন খুঁজে বের করুন। এরপর পদক্ষেপ 1-2 অনুসারে আপনার চূড়ান্ত উত্তর লিখুন। শেষ লাইনে শুধু এই শব্দটি লিখুন: হ্যাঁ বা না (হ্যাঁ = সারমর্ম হলুসিনেটেড, না = সারমর্ম হলুসিনেটেড নয়) 

প্রথম ধাপ: সারমর্মে উল্লেখিত দাবিগুলো তালিকাভুক্ত করুন।
দ্বিতীয় ধাপ: প্রতিটি দাবির সঙ্গে সংশ্লিষ্ট দলিলের সমর্থন খুঁজে বের করুন।
তৃতীয় ধাপ: পদক্ষেপ 1-2 অন",unknown
23659,"আমার বয়স ২২ / ২৩ , ওজন ৬৪ , উচ্চতা ৫ . ৯ "" । আমি অনার্স দ্বিতীয় বর্ষে পড়ি । গত এক তারিখে ঢাকায় আসি । দশ বারো দিন নিয়মতি সকালে চিঁড়া + চিনি দিয়ে নাস্তা করেছি । ১১ তারিখ আমার পরিক্ষা শুরু হয় । পরিক্ষা ১৫ তারিখে শেষ হতে না হতেই আবার ১৯ তারিখ থেকে এক্সামের রুটিন দেয় । চাকরি + পড়াশোনা নিয়ে খুব চিন্তিত ছিলাম দুই তিনদিন । পরশুদিন প্রেসার মেপে দেখি ১৪০ / ৯০ আজকে প্রেসার ১৪০ / ১০০ । মাথা টা ঝিম ঝিম করছে । এখন প্রাথমিক ভাবে প্রেসার কমাতে আমি কি করতে পারি ? দয়া করে জানাবেন । আমার অন্য কোনো শারীরিক সমস্যা নেই । ","বয়স ২২ । প্রেসার ১৪০ / ৯০ আজকে প্রেসার ১৪০ / ১০০ মাথা ঝিম ঝিম , কি করতে পারি","প্রথম ধাপে সারাংশে উল্লেখিত মূল দাবিগুলো তালিকাভুক্ত করুন।
দ্বিতীয় ধাপে প্রতিটি দাবির সমর্থনে দলিলের সাথে সরাসরি সম্পর্ক আছে কিনা তা পরীক্ষা করুন।
তৃতীয় ধাপে প্রথম দুই ধাপের উপর ভিত্তি করে আপনার চূড়ান্ত উত্তর লিখুন।

চূড়ান্ত উত্তর (শুধুমাত্র শেষ লাইনে লিখুন): হ্যাঁ বা না
(হ্যাঁ = সারাংশ হলুসিনেটেড, না = সারাংশ হলুসিনেটেড নয়) 

প্রথম ধাপে সারাংশে উল্লেখিত মূল দাবিগুলো তালিকাভুক্ত করুন।
দাবি 1: আমার বয়স ২২
দাবি 2: আমার ওজন ৬৪",unknown
16198,"আমি আগের চেয়ে অনেক সুস্থটা অনুভব করি । দীর্ঘ তিন বছরের অধিক ধরে আমি উল্লেখকৃত ঔষধটি চালিয়ে আসছি । সেটা বন্ধ করতে হবে নাকি নতুন কোন ঔষধ পরিবর্তন করতে হবে ? আগে সিমটমন্স নেই তবে সামান্য পরিমান সন্দেহটা আছে । প্রথমটা চোখ দিয়ে দেখতাম মানুষেরা দ্রুত গতিতে চলাফেরা করতেছে , আমাকে নিয়ে ঠাট্টা তামাশা করেছে , কেউ কেউ মেরে ফেলতে চেয়েছে । মনে প্রচন্ড রকম ভয় সন্দেহটা রয়েছে । কানে দিয়ে শুনতাম নাম ধরে কেউ আমাকে ডাকছে । এক কথায় বিভ্রম , ভয় আর সন্দেহ প্রচুর পরিমান । ২০১৭ সাল থেকে আজ পর্যন্ত ঔষধ চলছে . . . কোন সমস্যা হবে কিনা ? ","আগের সিমটমন্স নেই তবে সামান্য পরিমান সন্দেহটা আছে । প্রথমটা - চোখ দিয়ে দেখতাম মানুষেরা দ্রুত গতিতে চলাফেরা করতেছে , আমাকে নিয়ে ঠাট্টা তামাশা করেছে , কেউ কেউ মেরে ফেলতে চেয়েছে । এক কথায় ভ্রম , ভয় আর সন্দেহ । ২০১৭ সাল থেকে আজ পর্যন্ত ঔষধ চলছে । কোন সমস্যা হবে কিনা ? ","আপনি একজন মূল্যায়নকারী যিনি একটি সারসংক্ষেপ হলুসিনেশন কিনা তা পরীক্ষা করছেন একটি নথির সাথে। নথি: আমি আগের চেয়ে অনেক সুস্থটা অনুভব করি । দীর্ঘ তিন বছরের অধিক ধরে আমি উল্লেখকৃত ঔষধটি চালিয়ে আসছি । সেটা বন্ধ করতে হবে নাকি নতুন কোন ঔষধ পরিবর্তন করতে হবে ? আগে সিমটমন্স নেই তবে সামান্য পরিমান সন্দেহটা আছে । প্রথমটা চোখ দিয়ে দেখতাম মানুষেরা দ্রুত গতিতে চলাফেরা করতেছে , আমাকে নিয়ে ঠাট্টা তামাশা করেছে , কেউ কেউ মেরে ফেলতে চেয়েছে",unknown
5853,গতকাল থেকে আমার হার্ট বিট বেশি মনে হচ্ছে । বুক ধড়ফড় করছে । বুকে ঘাড়ে ব্যাথা করছে । ব্যাথা বুকে শুরু হয়ে ঘাড়ে যেয়ে স্হায়ী হয় । নিশ্বাস বন্ধ হওয়ার উপক্রম হয় । বুকের ভিতর খারাপ অনুভব হয় । প্রেসার বেশি ছিল ৯০ / ১৩৫ । আজ সকালে একটা এ্যামডোক্যাল প্লাস ৫০ খেয়েছি । প্রেসার এখন ৮০ / ১০০ । এখন কি করব ? ,"গতকাল থেকে হার্ট বিট বেশি , বুক ধড়ফড় করছে , বুকে ঘাড়ে ব্যাথা করছে । নিশ্বাস বন্ধ হওয়ার উপক্রম হয় । প্রেসার ছিল ৯০ / ১৩৫ । সকালে একটা এ্যামডোক্যাল প্লাস ৫০ খেয়ে প্রেসার এখন ৮০ / ১০০ ","Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10",unknown
7179,"১ . প্রথমত এসিডিটির সমস্যা কয়েক মাস জাবত । তারপর গত ৪ দিন নাক বন্ধ হয়ে ছিল , বাম নাসারুন্দ্র খুলে আবার ডানেরটা বন্ধ হয়ে যায় , বুকের ভিতর চাপ অনুভব করি , জোরে জোরে নিশবাস নিতে হয় , অক্সিমেটাযলিন হাইড্রক্লোরাইড . ৫০ নজল ড্রপ নিচ্ছি তিন বেলা করে । ১টা ফেক্সফেনাডিন হাইড্রক্লোরাইড , ১টা প্যারাসিটামল , ১ টা মন্টিলুকাস্ট ট্যাবলেট প্রতিদিন রাতে খাচ্ছি । আর গেভিস্কন , ডম্পেরীডন খাচ্ছি তিন বেলা । ৩ . বুকের ভিতর চিলিক দেয় , পায়খানা দিনে ২ / ৩ বার হয় । বর্তমানের মেডিসিন ঠিক আছে কিনা এবং আমার সম্পুর্ণ সুস্থতার জন্য এডভাইস দরকার । ","কয়েক মাস যাবত এসিডিটি । গত ৪ দিন থেকে নাক বন্ধ , একটা নাক খুললে আরেকটা বন্ধ হয়ে যায় । বুকের ভিতরে চাপ অনুভব এবং জোরে জোরে নিশ্বাস নিতে হয় । বুকের ভিতর ব্যাথা , পায়খানা ২ - ৩ বার হয় । অক্সিমেটাজালিন হাইড্রোক্লোরাইড ( নাসাল ড্রপ ) , ফেক্সফেনাডিন হাইড্রোক্লোরাইড , প্যারাসিটামল , মন্টিলুকাস্ট , গেভিস্কন , ডম্পেরিডিন সেবন করছি । সম্পূর্ন সুস্থ হব কিভাবে ? ",এই সমস্যার জন্য আপনার কাছে কোন মেডিসিন আছে কিনা তা জানতে চাই । আপনার কাছে কি কোন মেডিসিন আছে যা আমাকে দিতে পারেন ? আমি আপনার কাছে কোন মেডিসিন চাই না । আমি আপনার কাছে কোন মেডিসিন চাই না । আমি আপনার কাছে কোন মেডিসিন চাই না । আমি আপনার কাছে কোন মেডিসিন চাই না । আমি আপনার কাছে কোন মেডিসিন চাই না । আমি আপনার কাছে কোন মেডিসিন চাই না । আমি আপনার কাছে কোন মেডিসিন চাই না । আমি আপনার কাছে কোন মেডিসিন চাই না । আমি আপনার কাছে কোন মেডিসিন চাই না । আমি আপনার কাছে কোন মেডিসিন চা�,unknown
14844,"সার আমার বাবা দুবাই থাকেন , ওনার অনেক দিন যবাত সরির খারাপ মাথা ব্যাথা করে খেতে পারে না অস্তিরতা ভাব এর্লাজি আছে গলাটা একটু চুলকায় বলে , মাজে মাজে রাতে জ্বর আছে চোরা জ্বর বলে না ওই জর টা ওনি অনেক ডাক্তার দেখাইছেন আজ দেখাইছেন কিন্তু কাজ হচ্ছে না , কি করা যায় স্যার",মাথা ব্যাথা । খাবার খেতে পারে না । অস্থিরতা আছে । এলার্জি । গলা চুলকায় । মাঝে মাঝে রাতে জ্বর আসে । কি করনীয় ? ,"If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line",unknown
14893,"আসসালামু আলাইকুম । আমি এবং আমার ছোট বোন । বয়স যথাক্রমে ২২ এবং ২০ বছর । সামান্য পরিমাণ মরিচ কচলালে বা মসলা বাটলে আমাদের হাত প্রচুর পরিমানে জ্বলে , প্রায় ২ - ৫ ঘন্টা । কি কারণে জ্বলে এবং এর থেকে মুক্তির উপায় কি ? দয়াকরে বলবেন প্লিজ । ",ঝালের জন্য হাত জ্বললে কি করনীয় ? ,"Your answer: yes
Explanation: The summary claims that the narrator's hands burn when they are exposed to a small amount of chili powder or salt. However, the document does not explicitly state this. Instead, it mentions that the narrator's hands burn when they are exposed to a small amount of chili powder or salt. This suggests that the summary is hallucinated. 

Note: If you are not sure about your answer, you can ask a peer reviewer to check your work. You can also ask a teacher or tutor for help.",no
19764,আমি সহ আমার পরিবারের অন‍্য ৩ জন সদস‍্য নিয়মিত পেপসোডেন্ট টুথপেস্ট ব‍্যবহার করি । সম্প্রতি নতুন একটি পেপসোডেন্ট পেস্ট এনে ব‍্যবহারের পর থেকে দেখা যাচ্ছে দাতের মাড়ি ফুলে লাল হয়ে যাচ্ছে । সামান‍্য ব‍্যাথা ও শিরশির অনুভূতিও হচ্ছে । আমরা নিয়মিত ২ বেলা ব্রাশ করি । যেহেতু নতুন পেস্টটি ব‍্যবহারের পর থেকেই দাতের সমস্যা হচ্ছে তাই আমরা ব‍্যবহার করা বন্ধ করে দিয়েছি । বিশেষত আমার মেয়ে ( বয়স ১২ ) এর দাতে বেশি সমস্যা হচ্ছে । এক্ষেত্রে আমাদের করণীয় কী ? আর আমরা নিয়মিত পেস্ট হিসেবে কোন পেস্টটি ব‍্যবহার করতে পারি । ,দাঁতের মাড়ি ফুলে লাল হয়ে গেছে । ব্যাথা ও শিরশির লাগছে । কি করনীয় ? ,"Explanation:
The summary is hallucinated because it is not directly supported by the document. The document says that the new toothpaste is causing the problem, but the summary says that the old toothpaste is causing the problem. This is a clear contradiction between the summary and the document. Therefore, the summary is hallucinated. 

Note: If you are not sure whether the summary is hallucinated or not, you can ask your teacher or tutor for help. They can help you understand the document better and decide whether the summary is hallucinated or not. 

উত্তরঃ সারসংক্ষেপটি হলুস্কারিত কারণ এটি দলিল দ্বারা সরাসরি সমর্থিত নয়। দলিল বলে যে নতুন দাঁতের পেস্টটি সমস্যার কারণ, তবে সারসংক্ষেপ বলে যে পুরানো দাঁতের পেস্টটি সমস্যার কারণ। এটি সারসংক্ষেপ এবং দলিলের মধ্যে স্পষ্ট বিরোধ। তাই, সারসংক্ষেপটি হলুস্কারিত। 

যদি আপনি নিশ্চিত না হন যে সারসংক্ষেপটি হলুস্কারিত নাকি না, তাহলে আপনি আপনার",no
