id,source_id,pattern,codemix_context,codemix_question,codemix_answer,hallucinated_answer,raw_response,is_hallucinated
bengali-1239158793173466909-0::factualness,bengali-1239158793173466909-0,factualness,"Umaiya Khilafat (Arabic: al-khilafah al-umawiyya, trans. Al-Ḫilāfa al-ʾumawiyya) Islamer prodhan charti khilafoter moddhe ditiyo khilafat. Eti Umaiya rajbongshoke kendro kore gore uthe. Islamer tritiyo khalifa Usman ibn Affaner khilafat laver maddhome Umaiya poribar prothom khomotay ase. Tobe Umaiya bongser shashon Muawiya ibne Abu Sufiyan kortik suchito hoy. Tini dirghodin Siriyar governor chilen. Fole Siriya Umaiyader khomotar vitti hoye uthe ebong Damascus tader rajdhani hoy. Umaiyara Muslimder bijoy ovijan obbyahoto rakhe. Caucasus, Transoxania, Sindhu, Maghreb o Iberian upodwip",Damasker mot ayoton koto chilo?,5.79 million borgo mile,Damasker mot ayoton chhilo pray 6.12 million borgo mile.,"Let's analyze the model answer step by step:

**Step 1: Identify each factual claim made by the Model Answer.**

The only factual claim made by the Model Answer is:
""Damasker mot ayoton chhilo pray 6.12 million borgo mile.""

This can be translated to English as:
""The population of Damascus was approximately 6.12 million.""

**Step 2: For each claim, check whether it is supported by the Context.**

The context mentions that Umaiya Khilafat's capital was Damascus and that they were Muslim rulers who expanded their empire to Caucasus, Transoxania, Sindhu, Maghreb, and Iberian Peninsula. However, there is no mention of the population of Damascus.

**Step 3: Based on steps 1-2, decide the final verdict.**

The model answer makes a claim about the population of Damascus, which is not supported by the context. The context only mentions that Damascus was the capital of Umaiya Khilafat and does not provide any information about its population.

Therefore, the model answer is **hallucinated** relative to the code-mixed (Bangla-English) context and question.

no",no
bengali--8333329746315209159-0::factualness,bengali--8333329746315209159-0,factualness,"Khulna Prokoushol o Projukti Bishwabidyaloy (KUET) Bangladesher ekta onnotomo sorkari prokoushol bishwabidyaloy. Eti Bangladesher dokkhinancholer Khulna bibhager Khulna jelay obosthito. Purbe er nam chilo Bangladesh Institute of Technology, Khulna o taro age, Khulna Prokoushol Mohabidyaloy. Eti Bangladesher shreshtho bishwabidyaloyguler onnotomo. Ekhane pray 6 hajar jon chatrochhatri snatok o snatokottor prokoushol o biggan niye porashona korche. Ekhankar shikkhok shonkha 320-er o odhik. Echara 132 jon kormokorta o 292 jon kormochari ache. Bishwabidyaloytir angon",Bortomane Khulna Prokoushol o Projukti Bishwobidyaloyer mot chatrochatrir shonkha koto?,pray 6 hajar,Bortomane KUET-e mot chatrochatrir shonkha pray 7 hajarer beshi.,"Let's analyze the model answer step by step:

**Step 1: Identify each factual claim made by the Model Answer.**

The model answer makes two claims:

1. ""Bortomane KUET-e mot chatrochatrir shonkha pray 7 hajarer beshi"" (In total, there are more than 70,000 students at KUET).

**Step 2: For each claim, check whether it is supported by the Context.**

1. The context mentions that ""Ekhane pray 6 hajar jon chatrochhatri snatok o snatokottor prokoushol o biggan niye porashona korche"" (Here, there are approximately 60,000 students studying undergraduate and graduate programs). This directly contradicts the model answer's claim of more than 70,000 students.
2. The context does not provide any information about the total number of students at KUET, so we cannot verify or refute this claim based on the provided text.

**Step 3: Based on steps 1-2, decide the final verdict.**

The model answer's first claim is directly contradicted by the context, making it a hallucination. The second claim is not supported by the context and should be considered as an additional error.

Verdict: The model answer has made at least one factual claim that is not supported by the context, indicating that it contains hallucinated information.

no",no
bengali--9105179977372456588-2::inference,bengali--9105179977372456588-2,inference,1965 saler 31 July England-er Gloucestershire-er Yate shohore jonmogrohon koren J.K. Rowling. Tar babar nam Peter ebong mayer nam Anne. Tar baba chilen engineer ebong ma chilen gobeshonagarer technician. Rowling er puro nam Joanne Kathleen Rowling. Rowling er choto aro ek bon royeche. Chotobela ta kate gramyo poribeshe.,J. K. Rowling-er mayer nam ki?,Anni,"J. K. Rowling-er mayer nam chhilo Peter, karon tar paribarik tothye ei namtai beshi proshongik.","Let's analyze the model answer step by step:

**Step 1: Identify each factual claim made by the Model Answer.**

The model answer makes two claims:

1. J.K. Rowling-er mayer nam chhilo Peter (J.K. Rowling's mother's name was Peter).
2. Tar paribarik tothye ei namtai beshi proshongik (This name is more suitable for the family).

**Step 2: For each claim, check whether it is supported by the Context.**

The context states:

* J.K. Rowling-er mayer nam Anne.
* Tar babar nam Peter ebong mayer nam Anne.

So, the first claim made by the model answer (J.K. Rowling's mother's name was Peter) is **NOT** supported by the context. The correct information from the context is that her mother's name was Anne.

The second claim (This name is more suitable for the family) is not a factual claim and is an opinion, which cannot be verified or falsified based on the context.

**Step 3: Based on steps 1-2, decide the final verdict.**

Based on the analysis, the model answer has made a **hallucinated** claim about J.K. Rowling's mother's name being Peter, which is not supported by the context.

**Verdict:** no",no
bengali--4940144912201379461-31::inference,bengali--4940144912201379461-31,inference,"Bharoter jatiyo sorok byabosthar 3 no jatiyo sorok, 4 no jatiyo sorok o 8 no jatiyo sorok Mumbai-ke desher onnanno angsher shonge jukto koreche.[178] Mumbai-Pune Expressway Bharote nirmito prothom expressway.[179] Echara Mumbai-Vadodara Expressway-ti bortomane nirmanadhin.[180] Mahim Causeway o soddyo-nirmito Rajiv Gandhi Samudrasetu dipshohorer shonge poshchim upanogorer shongjog rokha korche.[181] Shohorer tinti prodhan rasta holo Sion theke Thane porjonto prosarito Eastern Express Highway, Sion theke Panvel porjonto prosarito Sion Panvel Expressway ebong Bandra theke Borivali porjonto prosarito Western Express",Bharoter sorboprothom expresswaytir doirgho koto?,Mumbai-Pune Expressway,Bharoter sorboprothom expresswaytir doirgho praye 8 no jatiyo soroker soman.,"**Step 1: Identify each factual claim made by the Model Answer.**

The model answer makes two claims:

1. Bharoter sorboprothom expresswaytir doirgho praye 8 no jatiyo soroker soman (The length of the first expressway in India is up to 8 national highways).
2. The context does not explicitly mention the length of the first expressway, but it mentions that Mumbai-Pune Expressway was the first expressway built by Indians.

**Step 2: For each claim, check whether it is supported by the Context.**

1. The model answer claims that the length of the first expressway in India is up to 8 national highways. However, the context does not mention anything about the length of the first expressway being related to national highways.
2. The context mentions that Mumbai-Pune Expressway was the first expressway built by Indians.

**Step 3: Based on steps 1-2, decide the final verdict.**

The model answer makes a claim that is not supported by the context. The context only mentions that Mumbai-Pune Expressway was the first expressway built by Indians, but it does not provide any information about its length being related to national highways.

**Verdict:** The model answer has hallucinated information relative to the code-mixed (Bangla-English) context and question.

no",no
bengali--6284809213106132912-16::inference,bengali--6284809213106132912-16,inference,"Rampal chilen Pala rajbongser sorbosesh shoktishali shashok. Tar mrityur por tar putro Kumarpaler rajottokale Asome ekta bidroho mathachara dey. Baidyadeb ei bidroho domon koren. Kintu Kumarpaler mrityur por Baidyadeb karyoto ekta prithok rajyo sthapon koren.[6] Ramcharitam onusare, Kumarpaler putro tritiyo Gopalke tar kaka Madanpal khun koren. Madanpaler shashonkale Purbo Banglar Bormonra shadhinota ghoshona kore ebong Orishay Purbo Gangder songe songhat punoray ghonibhuto hoy. Mondopal Gahadbalder kach theke Munger odhikar korechilen. Kintu Bijoysen take porajito kore Dokkhin",Banglar Palobongser sorbosesh raja ke?,Modonpal,"Banglar Palobongser sorbosesh raja chhilen **Kumarpal**, karon Rampaler por tar-i rajottokale rajyo bhangte shuru kore.","Let's analyze the model answer step by step:

**Step 1: Identify each factual claim made by the Model Answer.**

The model answer makes two claims:

1. The ruler of Palabongser sorbosesh was Kumarpal.
2. This is because Rampaler's death led to the division of the kingdom.

**Step 2: For each claim, check whether it is supported by the Context.**

Let's examine each claim in relation to the context:

1. **Claim:** The ruler of Palabongser sorbosesh was Kumarpal.
	* **Context Support:** The context mentions ""Kumarpaler rajottokale"" which translates to ""the kingdom of Kumarpal"", but it does not explicitly state that Kumarpal was the ruler of Palabongser sorbosesh. However, it is implied that Kumarpal's death led to a division in the kingdom.
2. **Claim:** This is because Rampaler's death led to the division of the kingdom.
	* **Context Support:** The context mentions ""Tar mrityur por tar putro Kumarpaler rajottokale"" which translates to ""After his father's death, his son Kumarpal took over the kingdom"". However, it does not explicitly state that Rampal's death led to a division in the kingdom. Instead, it implies that Kumarpal took over after Rampal's death.

**Step 3: Based on steps 1-2, decide the final verdict.**

The model answer makes two claims, but neither is fully supported by the context. The context mentions Kumarpal as the ruler who took over after Rampal's death, but it does not explicitly state that he was the ruler of Palabongser sorbosesh or that Rampal's death led to a division in the kingdom.

**Verdict:** The model answer is **hallucinated** because it introduces information not supported by the context.",unknown
bengali-8835875250524667479-0::specificity,bengali-8835875250524667479-0,specificity,"Richard Wid Widmark (December 26, 1914-March 24, 2008) ekjon Markin cholocchitro, moncho, ebong television obhineta o projojok. Tini tar sorboprothom obhinito cholocchitro ""Kiss of Death""-e Tommy Udo name ekjon kholnayoker bhumikay obhinoyer jonno Oscar mononoyon peyechilen. Tini Golden Globe joyi hon shobcheye ujjol nobagoto hisebe. Obhinoy jiboner shurur dike tini noir cholocchitre kholnayoker bhumikay beshi obhinoy koren, tobe pore tini nayoker choritre obhinoy koren Western, natyo ebong bhoyer cholocchitre. Cholocchitro jogote obodaner jonno Hollywood Walk of Fame-e Widmark-er ekta taroka","Markin cholocchitro, moncho, ebong television obhineta o projojok Richard Widmark-er obhinito prothom cholocchitrer nam ki?",Kiss of Death,Richard Widmark-er prothom chhobi chhilo **Night and the City**.,"Let's analyze the model answer step by step:

**Step 1: Identify each factual claim made by the Model Answer.**

The only factual claim made by the Model Answer is that Richard Widmark's first film was **Night and the City**.

**Step 2: For each claim, check whether it is supported by the Context.**

Upon reviewing the context, I found that there is no mention of a film called ""Night and the City"" being Richard Widmark's first film. The context mentions that Richard Widmark was an actor who won an Oscar for his role in ""Kiss of Death"", but it does not provide information about his first film.

**Step 3: Based on steps 1-2, decide the final verdict.**

The model answer makes a claim that is not supported by the context. The correct information about Richard Widmark's first film is not provided in the context, and the model answer introduces new information that is not present in the context.

**Verdict:** The model answer has hallucinated information relative to the code-mixed (Bangla-English) context and question.

no",no
bengali-859469098615483605-0::specificity,bengali-859469098615483605-0,specificity,"Marvel Cinematic Universe (MCU) ekta Markin media franchise ebong kalponik duniya ja ekta superhero cholochitro series-ke ghire abortito, Marvel Studios dara shadhinbhabe projojito ebong Marvel Comics prokashito choritro vitti kore toiri. Franchiseti comic boi, swalpodoirgho cholochitro ebong television series-e bistrito hoise.",Marvel Cinematic Universe-er sroshta ke?,Marvel Studios,Marvel Comics-er protisthata Stan Lee.,"Let's analyze the model answer step by step:

**Step 1: Identify each factual claim made by the Model Answer.**

The model answer makes two claims:

1. Marvel Cinematic Universe (MCU) is a franchise that includes comic books, short films, and television series.
2. The main creator of Marvel Comics is Stan Lee.

**Step 2: For each claim, check whether it is supported by the Context.**

The context mentions that MCU is a Markin media franchise that includes comic books, short films, and television series, which supports the first claim (1). However, there is no mention of Stan Lee or his role in creating Marvel Comics in the context.

**Step 3: Based on steps 1-2, decide the final verdict.**

The second claim (2) about Stan Lee being the main creator of Marvel Comics is not supported by the context and appears to be an independent statement. This suggests that the model answer has introduced new information not present in the code-mixed context.

**Verdict:** The model answer contains hallucinated information relative to the code-mixed context and question.

no",no
bengali--314197069658750255-13::specificity,bengali--314197069658750255-13,specificity,"1566 saler 5i September,[16] Sulaiman, tini tokhon Hungary ovijaner netritto deyar uddeshe Constantinople hote rowana hoyechilen, tini Hungary te Jigetvarer juddhe Ottoman bijoyer purbei mara jan[17] ebong prodhan ujir fire jabar shomoy Ditiyo Selimer obhisheker subidharte tar mrityur khobor gopon rakhen.",Prothom Sulaiman er por ke Usmaniyo samrajyer somrat hon?,ditiyo Selime,Prothom Sulaiman er por shombhoboto tar chele Murad-i singhashone boshchhilen.,"Let's analyze the model answer step by step:

**Step 1: Identify each factual claim made by the Model Answer.**

The model answer makes two claims:

1. Prothom Sulaiman er por shombhoboto tar chele Murad-i singhashone boshchhilen (Before Sulaiman, his brother Murad was the ruler of the Ottoman Empire.)
2. This claim is not explicitly stated in the question, but it can be inferred that the model answer is trying to identify who ruled before Sulaiman.

**Step 2: For each claim, check whether it is supported by the Context.**

The context mentions that Sulaiman was born on September 5, 1566, and that his father, Suleiman (note the difference in spelling), was the ruler of Hungary at that time. It also mentions that Suleiman's predecessor was Selim II.

Now, let's check if the model answer's claims are supported by the context:

1. The context does not mention Murad as Sulaiman's brother or as a previous ruler.
2. However, it is mentioned that Selim II was the predecessor of Suleiman (note the difference in spelling), which supports the second claim.

**Step 3: Based on steps 1-2, decide the final verdict.**

The model answer makes two claims, but only one of them is supported by the context. The first claim about Murad being Sulaiman's brother and predecessor is not supported by the context. Therefore, I conclude that the model answer has hallucinated information.

**Final Verdict:** no",no
bengali--8333329746315209159-0::comprehension,bengali--8333329746315209159-0,comprehension,"Khulna Prokoushol o Projukti Bishwabidyaloy (KUET) Bangladesher ekta onnotomo sorkari prokoushol bishwabidyaloy. Eti Bangladesher dokkhinancholer Khulna bibhager Khulna jelay obosthito. Purbe er nam chilo Bangladesh Institute of Technology, Khulna o taro age, Khulna Prokoushol Mohabidyaloy. Eti Bangladesher shreshtho bishwabidyaloyguler onnotomo. Ekhane pray 6 hajar jon chatrochhatri snatok o snatokottor prokoushol o biggan niye porashona korche. Ekhankar shikkhok shonkha 320-er o odhik. Echara 132 jon kormokorta o 292 jon kormochari ache. Bishwabidyaloytir angon",Bortomane Khulna Prokoushol o Projukti Bishwobidyaloyer mot chatrochatrir shonkha koto?,pray 6 hajar,Bortomane KUET-e mot chatrochatrir shonkha pray 8 hajar.,"Let's analyze the model answer step by step:

**Step 1: Identify each factual claim made by the Model Answer.**

The model answer makes two claims:

1. ""Bortomane KUET-e mot chatrochatrir shonkha pray 8 hajar.""
Translation: Currently, the total number of students at KUET is approximately 80,000.

**Step 2: For each claim, check whether it is supported by the Context.**

The context mentions that ""Ekhane pray 6 hajar jon chatrochhatri snatok o snatokottor prokoushol o biggan niye porashona korche."" which translates to:

Here, approximately 60,000 students are studying in undergraduate and postgraduate programs.

However, there is no mention of the total number of students at KUET. The context only provides information about the number of students in specific programs.

**Step 3: Based on steps 1-2, decide the final verdict.**

The model answer makes a claim that is not supported by the context. The context does not provide any information about the total number of students at KUET, and the claim made by the model answer is an exaggeration of the actual number mentioned in the context.

Therefore, the final verdict is:

Hallucination: yes",yes
bengali-6101468669223503112-13::factualness,bengali-6101468669223503112-13,factualness,Natidirgho atharo pongktir niret sthapatyer ei gitikobitay royeche choy pongktir tinti stobok. Prothom stoboke kobi muloto nijer kotha bolechen; ditiyo stoboke bolechen ek jholok dekha priyo mukher kotha ebong tritiyo stoboke bolechen ekti shopner kotha. Kobitati Jibanananda Dasher priyo chhondo okkhorbritto ba poyare rochito. Tobe porbo binyase somota rokha kora hoy ni.,Bonolota Sen kobitatite mot koto gulo pongkti ache?,atharo,Bonolota Sen kobitatite mot **sholo pongkti** ache.,"Let's analyze the model answer step by step:

**Step 1: Identify each factual claim made by the Model Answer.**

The only factual claim made by the Model Answer is that Bonolota Sen has written **three** poems (mot sholo pongkti).

**Step 2: For each claim, check whether it is supported by the Context.**

Upon reading the context, we find that it mentions three stanzas (stobok) in a poem (gitikobitay royeche choy), but there is no mention of Bonolota Sen or any specific number of poems written by her.

**Step 3: Based on steps 1-2, decide the final verdict.**

The model answer makes an unsubstantiated claim about Bonolota Sen writing three poems, which is not supported by the context. This suggests that the model has ""hallucinated"" information not present in the code-mixed (Bangla-English) context.

**Verdict:** no",no
bengali--3939356441070933912-28::specificity,bengali--3939356441070933912-28,specificity,"Kolkata Poshchimbonger rajdhani totha brihottom shohor. Kolkata Bharoter tritiyo brihot mohanogor.[69] ebong Brihottor Kolkata desher tritiyo brihottom nogoranchol.[70] Uttarbonger Shiliguri rajyer opor ek orthonaitik guruttopurno mohanogor. Shiliguri Corridor-e obosthito ei shohor Uttar-Purbo Bharoter shonge oboshishto desher shongjog rokkha korche. Asansol o Durgapur rajyer poshchimancholer shilpo-taluke obosthito opor duti mohanogor.[71] Rajyer onnanno shohorgulir moddhe ullekhjoggo Howrah, Raniganj, Haldia, Jalpaiguri, Kharagpur, Bardhaman, Darjeeling,",Jonoshonkhar dik theke Bharatborsher Poshchimbongo rajyer shobcheye boro jela konti?,Kolkata,Jonoshonkhar dik theke mone hoy Howrah jela shobcheye boro.,"Let's analyze the model answer step by step:

**Step 1: Identify each factual claim made by the Model Answer.**

The model answer makes a single claim:
""Howrah jela shobcheye boro"" (Howrah district is the largest in West Bengal).

**Step 2: For each claim, check whether it is supported by the Context.**

Upon reviewing the context, we see that it mentions several cities and districts in West Bengal, including Kolkata, Shiliguri, Asansol, Durgapur, Howrah, Raniganj, Haldia, Jalpaiguri, Kharagpur, Bardhaman, Darjeeling, etc. However, there is no mention of any district being the largest in West Bengal.

**Step 3: Based on steps 1-2, decide the final verdict.**

The model answer makes a claim that is not supported by the context. The context only lists several cities and districts in West Bengal without making any comparison or ranking among them.

Therefore, I conclude that the model answer has **hallucinated** information relative to the code-mixed (Bangla-English) context and question.

no",no
bengali-5706247560032651103-1::factualness,bengali-5706247560032651103-1,factualness,"Alomgirer cholocchitre obhishek hoy 1973 sale Amar Jonmobhumi diye. Jinjir (1978) cholocchitre Razzak o Sohel Rana-r sathe obhinoy kore tini porichiti lav koren. 1985 sale Nishpap cholocchitro diye tar porichalonay obhishek hoy. Ma O Chele (1985) chobite Dipak Chowdhury choritre obhinoy kore tini shreshtho obhineta bibhage tar prothom jatio cholocchitro purashkar orjon koren. Porobortite Opekkha (1987), Khotipuron (1989), Moroner Pore (1990), Pita Mata Shontan (1991), Ondho Bishwas (1992), Deshpremik (1994) cholocchitre obhinoyer jonno shreshtho obhineta",Bangladeshi cholocchitro porichalok Alamgir Kabir-er porichalito prothom cholocchitroti Bangladesh-e kobe mukti pay?,1985 shale,1984 shale prothom mukti pay.,"Let's analyze the model answer step by step:

**Step 1: Identify each factual claim made by the Model Answer.**

The model answer makes a single claim:
""1984 shale prothom mukti pay.""

This can be broken down into two claims:

1. The first film of Alamgir Kabir was released in Bangladesh in 1984.
2. This marked the first time a film was released in Bangladesh.

**Step 2: For each claim, check whether it is supported by the Context.**

The context mentions several films made by Alamgir Kabir:

1. Alomgirer cholocchitre obhishek hoy 1973 sale Amar Jonmobhumi diye.
	* This suggests that ""Amar Jonmobhumi"" was one of Alamgir Kabir's early films, released in 1973.
2. Jinjir (1978) cholocchitre Razzak o Sohel Rana-r sathe obhinoy kore tini porichiti lav koren.
	* This mentions ""Jinjir"" as a film made by Alamgir Kabir, released in 1978.
3. Ma O Chele (1985) chobite Dipak Chowdhury choritre obhinoy kore tini shreshtho obhineta bibhage tar prothom jatio cholocchitro purashkar orjon koren.
	* This mentions ""Ma O Chele"" as a film made by Alamgir Kabir, released in 1985.

However, there is no mention of any film being released in Bangladesh in 1984. The context does not support the claim that 1984 was the year when Alamgir Kabir's first film was released in Bangladesh.

**Step 3: Based on steps 1-2, decide the final verdict.**

The model answer makes a claim that is not supported by the context. Therefore, it can be concluded that the model answer has hallucinated information relative to the code-mixed (Bangla-English) context and question.

**Verdict:** no",no
bengali-5537428330858923345-4::comprehension,bengali-5537428330858923345-4,comprehension,Rokter prodhan upadan duiti. Jotha: (k) ojoib podartho (kh) joib podartho,Rokter prodhan koyti upadan thake?,duiti,chariti প্রধান upadan thake.,"Let's analyze the model answer step by step:

**Step 1: Identify each factual claim made by the Model Answer.**

The model answer makes two claims:

1. The Rokter prodhan is called ""chariti"".
2. The upadan (which means ""product"" or ""item"") is thake.

**Step 2: For each claim, check whether it is supported by the Context.**

Looking at the context, we see that there are two options given:

(k) ojoib podartho
(kh) joib podartho

The question asks which one of these is called ""koyti upadan thake"" (which means ""what product is called..."").

Now, let's check each claim against the context:

1. The model answer claims that the Rokter prodhan is called ""chariti"". However, there is no mention of ""chariti"" in the context.
2. The model answer claims that the upadan (product) is thake. But the question asks which product is called ""koyti upadan thake"", implying that it's not a fact that the upadan is thake.

**Step 3: Based on steps 1-2, decide the final verdict.**

Based on the analysis, both claims made by the model answer are not supported by the context. The model answer introduces new information (""chariti"") and makes an incorrect inference about the product being ""thake"".

Therefore, I conclude that the model answer is **hallucinated**.

no",no
bengali-8858032480103139171-13::factualness,bengali-8858032480103139171-13,factualness,"Bruce podok - 1938. Royal Astronomical Society-r shornopodok - 1940. Medal of Merit, dur pallar kheponastro bishoye gobeshonar jonno - 1946",Dur pallar kheponastro bishoye gobeshonar jonno Edwin Hubble kon purashkar pan?,Medal of Merit,Edwin Hubble dur pallar kheponastro gobeshonar jonno Bruce podok pan.,"Let's analyze the model answer step by step:

**Step 1: Identify each factual claim made by the Model Answer.**

The model answer makes two claims:

1. Edwin Hubble received a medal for his work on distant star research.
2. The medal was given to him by Bruce Podok.

**Step 2: For each claim, check whether it is supported by the Context.**

Looking at the context, we see that:

* Bruce Podok - 1938 (no mention of Edwin Hubble)
* Royal Astronomical Society-r shornopodok - 1940 (again, no mention of Edwin Hubble)
* Medal of Merit, dur pallar kheponastro bishoye gobeshonar jonno - 1946 (this mentions a medal for distant star research, but it's not clear who received the medal)

There is no mention of Bruce Podok giving a medal to Edwin Hubble in the context.

**Step 3: Based on steps 1-2, decide the final verdict.**

The model answer makes claims that are not supported by the context. The context mentions medals and awards given to Bruce Podok and others, but it does not mention Edwin Hubble receiving a medal from Bruce Podok. Therefore, the model answer is hallucinated.

**Verdict:** no",no
bengali--3048309074162424193-23::comprehension,bengali--3048309074162424193-23,comprehension,"Bangla sahitye potrokar kabyorochona prothom dekha jay Birangana kabye. 1862 sale ei grontho rochito o prokashito hoy. Dushmonter proti Shokuntola, Somer proti Tara, Dwarakanather proti Rukmini, Dasharather proti Koikeyi, Lokkhoner proti Suparnokha, Arjuner proti Droupodi, Duryodhoner proti Bhanumoti, Joydrother proti Duhshola, Shantonur proti Jahnobi, Purubar proti Urboshi, Nildhojer proti Jona— ei 11ti potrorupi kobita niye kabyogronthoti rochito. Madhusudan tar kabye ei narider puran-porichitir mule aghat korechen. Tini manobik onuvutir aloke nari-hridoyer kothokothay byokto kor","Michael Madhusudan Dutta koto sale ""Birangona"" kabyagranthoti rochona koren?",862,1861 shale rochona koren.,"Let's analyze the model answer step by step:

**Step 1: Identify each factual claim made by the Model Answer.**

The model answer makes two claims:
1. Michael Madhusudan Dutta wrote ""Birangona"" in 1861.
2. The context does not explicitly mention this, but we can infer that the model answer is referring to the year when the book was written.

**Step 2: For each claim, check whether it is supported by the Context.**

The context mentions:
* ""Bangla sahitye potrokar kabyorochona prothom dekha jay Birangana kabye"" (In Bangla literature, the first poet to write a poem on the theme of Birangana was Michael Madhusudan Dutta.)
* ""1862 sale ei grontho rochito o prokashito hoy"" (This book was written and published in 1862.)

The context does not mention anything about the year when the book was written, but it explicitly mentions that it was published in 1862.

**Step 3: Based on steps 1-2, decide the final verdict.**

Based on the analysis, we can conclude that the model answer is **hallucinated** because it claims that Michael Madhusudan Dutta wrote ""Birangona"" in 1861, which contradicts the information provided in the context (that the book was published in 1862).

Therefore, the final verdict is: no",no
bengali--2499563960676662329-1::comprehension,bengali--2499563960676662329-1,comprehension,Guru Nanak 1469 saler 15i April Lahore-er nikote obosthito Rai Bhoy Ki Talbandi grame ek Hindu poribare jonmogrohon koren. Bortomane ei sthanti Pakistan-er Nankana Sahib name porichito.[7][8] Tar babar nam chilo Mehta Kalyan Das Bedi ebong matar nam chilo Tripta Devi.[9] Mehta Kalyan Das Bedi ekjon patowari chilen jini gramer Muslim jomidar Rai Bullar-er odhine chakri korten.[10],Guru Nanoker babar nam ki?,Mehta Kalyan Das Bedi,Guru Nanoker baba chhilen Rai Bullar.,"Here's my analysis:

**Step 1: Identify each factual claim made by the Model Answer.**

The model answer makes two claims:
1. Guru Nanak was a baba (a term of respect for an elderly man).
2. His name was Rai Bullar.

**Step 2: For each claim, check whether it is supported by the Context.**

1. The context mentions that Guru Nanak was born in Lahore and his parents were named Mehta Kalyan Das Bedi and Tripta Devi. There is no mention of him being a ""baba"" or having the name Rai Bullar.
2. The context does not mention Guru Nanak's name at all, let alone it being Rai Bullar.

**Step 3: Based on steps 1-2, decide the final verdict.**

The model answer makes claims that are not supported by the context. Specifically, it introduces new information (Guru Nanak being a ""baba"" and having the name Rai Bullar) that is not present in the context.

**Verdict:** The model answer has hallucinated information relative to the code-mixed (Bangla-English) context and question.

no",no
bengali-2055139326411802416-1::specificity,bengali-2055139326411802416-1,specificity,"Prachir bestito ei nogorir vhetor royeche bibhinno amoler protnotattik nidorshon. Koyek shotabdi porjonto e sthan porakromshali Mourjo, Gupta, Pal o Sen shasokborger pradeshik rajdhani o porobortikale Hindu samonto rajader rajdhani chilo. Tritiyo Khristopurbabdo theke ponchodosh Khristabdo porjonto osongkho Hindu raja o onnanno dhormer rajara rajotto koren. Mahasthangarher obosthan Bogura jeler Shibganj upojelay.[3] Bogura shohor theke pray 13 ki.mi. uttore Korotoa nodir poshchim tire gele ei shohorer dhongshabosesh dekha jay.",Mahasthangarh Bangladesh-er kon jelay obosthito?,Bogura,Mahasthangarh mooloto Rajshahi jelay obosthito bole dhora hoy.,"Let's analyze the model answer step by step:

**Step 1: Identify each factual claim made by the Model Answer.**

The model answer makes two claims:

1. Mahasthangarh mooloto Rajshahi jelay obosthito.
2. (Implicitly) The location of Mahasthangarh is mentioned in the context.

**Step 2: For each claim, check whether it is supported by the Context.**

The context mentions that Mahasthangarh was located at Bogura (বোগরা), not Rajshahi. The relevant sentence from the context is:

""Bogura shohor theke pray 13 ki.mi. uttore Korotoa nodir poshchim tire gele ei shohorer dhongshabosesh dekha jay.""

This translates to: ""From Bogura city, 13 km north of Koroita, towards the west, this city's boundary can be seen.""

**Step 3: Based on steps 1-2, decide the final verdict.**

The model answer claims that Mahasthangarh was located in Rajshahi, which is not supported by the context. The context clearly mentions Bogura as the location of Mahasthangarh.

Therefore, the model answer has **hallucinated** information relative to the code-mixed (Bangla-English) context and question.

no",no
bengali-4568438587242111098-0::comprehension,bengali-4568438587242111098-0,comprehension,"Murshidabad jela purbo Bharoter Poshchimbongo rajyer Malda bibhager ekta jela. Ei jelar moddho diye Bhagirathi nodi boye giye jelake duvag e vag koreche. Nodir poschimer angsho Rarh o purber angsho Baghira name porichito.[2] 5.314 borgo kilometer (2,062 borgo mile) ayotoner elaka ebong 71.02 lokkho jonoshonkha thakay eta ekta jonobohul jela. Murshidabad Bharoter nobomotomo (Bharoter 641ti jeler moddhe) jonobohul jela.[3] Ei jelar sadar doptor Baharampur shohore obosthito.",Murshidabad jeler sadar doptor kothay obosthito?,Bohorompur,Murshidabad jeler sadar doptor Jiaganj-e obosthito.,"Let's analyze the model answer step by step:

**Step 1: Identify each factual claim made by the Model Answer.**

The only factual claim made by the Model Answer is that ""Murshidabad jeler sadar doptor Jiaganj-e obosthito.""

**Step 2: For each claim, check whether it is supported by the Context.**

Upon reviewing the context, we see that it mentions the location of the Sadar Upazila (sub-district) of Murshidabad as Baharampur, not Jiaganj.

**Step 3: Based on steps 1-2, decide the final verdict.**

The model answer claims that the Sadar Upazila of Murshidabad is located in Jiaganj, which contradicts the information provided in the context. Therefore, this claim appears to be fabricated or ""hallucinated"" relative to the code-mixed (Bangla-English) context and question.

**Verdict:** no",no
