id,source_id,pattern,codemix_context,codemix_question,codemix_answer,hallucinated_answer,raw_response,is_hallucinated
bengali-6681403982104856121-1::comprehension,bengali-6681403982104856121-1,comprehension,"Motiur Rahman 1941 saler 29 October Puran Dhakar 109, Aga Sadek Roder ""Mobarak Lodge""-e jonmogrohon koren. Tar poitrik nibash Narsingdi jeler Raipura thanar Ramnagar grame. Ja ekhon Motinagar name porichito. 9 bhai o 2 boner moddhe tini chilen 6th. Tar baba Moulovi Abdus Samad, ma Syeda Mobarakunnesa Khatun. Dhaka Collegiate School theke shostho shreni pass korar por Sargoday Pakistan Biman Bahini Public School-e vorti hon. Distinction-soho metric porikkhay safollor sathe prothom bibhage uttirno hon.",Birshreshtho Flight Lieutenant Matiur Rahman er babar nam ki?,Moulovi Abdus Samad,Birshreshtho Flight Lieutenant Matiur Rahman er babar nam chhilo Syed Ahmed Rahman.,"Step 1: The factual claim made by the Model Answer is that Birshreshtho Flight Lieutenant Matiur Rahman's father's name was Syed Ahmed Rahman.

Step 2: Checking this claim against the provided Context, we find that the context mentions Motiur Rahman’s father as ""Moulovi Abdus Samad"". There is no mention of a person named ""Syed Ahmed Rahman"" being his father. Therefore, the information in the Model Answer does not align with the details given in the Context.

Step 3: Based on Step 2, it's clear that the claim made by the Model Answer about Matiur Rahman’s father's name is not supported by the provided Context and thus constitutes a hallucination.

Final verdict: yes",yes
bengali--1831213595878006436-0::factualness,bengali--1831213595878006436-0,factualness,E-ink ba electrophoretic ink ek dhoroner electronic kagoj ba porda ja E Ink Corporation namok ekta protisthan kortik shilpojatokrito. MIT Media Lab shorboprothom E-ink projukti niye gobeshona shuru kore. Porobortite 1997 sale MIT-er E-ink gobeshona prokolper upor vitti kore E Ink Corporation protishthito hoy. 1996 saler ek patent onujayi Joseph Jacobson ebong Barrett Comiskey-ke E-ink projuktir udbhabok hisebe shwikrity deya hoyeche.[1],E Ink Corporation-er protisthata ke?,Joseph Jacobson ebong Barrett Comiskey,Russ Wilcox ebong JD Albert,"Step 1: The factual claims made by the Model Answer are that Russ Wilcox and JD Albert were involved in the establishment of E Ink Corporation.
Step 2: Checking these claims against the provided Context:
- The context mentions the founding year (1997) and the initial research at MIT, but it does not provide any information about specific individuals who established or founded E Ink Corporation. 
- It only mentions Joseph Jacobson and Barrett Comiskey in relation to a patent from 1996, which is not directly related to the establishment of the corporation.
Step 3: Based on steps 1-2, since the context does not provide any information about Russ Wilcox or JD Albert being involved with the establishment of E Ink Corporation, the model answer introduces new information that is not supported by the given context.

Verdict: yes",yes
bengali-3388903986057254256-1::specificity,bengali-3388903986057254256-1,specificity,Alchi Bouddhobiharer protishthata hisebe Rin-chen-bzang-po (jibonkalo: 958-1055) namok bikhyato Tibboti Bouddho ponditer ullekh kora hoy. Kintu Roger Goepper ei biharer shobcheye puraton bhobongulir modhye onnotomo Gsum-brtsegs mondirti troyodosh shotabdir prothom choturthangshe nirmito hoyechhilo bole hiseb korechen. Ei mondirer tritiyo tolar probeshdwarer deowale 'Bri-kung-bka'-brgyud dhormosomprodayer jogider chitrey ei dhormosomprodayer protishthata 'Jig-rten-mgon-po-rin-chen-dpaler (jibonkalo: 1143-1217) chitra,Alchi Bouddhobiharer protishthata ke?,Rin-chen-bjang-po,Alchi Bouddhobiharer protishthata shombhoboto Jig-rten-mgon-po-rin-chen-dpal.,"Step 1: The factual claim made by the Model Answer is that Jig-rten-mgon-po-rin-chen-dpal is closely associated with the establishment of Alchi Bouddhobihar.

Step 2: Checking this claim against the Context, we find that while 'Jig-rten-mgon-po-rin-chen-dpaler' (1143-1217) is mentioned in connection with a religious order ('Bri-kung-bka'-brgyud dhormosomprodayer'), there's no explicit statement linking this individual directly to the establishment of Alchi Bouddhobihar. The context mentions Rin-chen-bzang-po (958-1055) in connection with the Buddhist temple, but it does not specify him as the founder or establisher.

Step 3: Given that there is no direct support from the Context for the claim made by the Model Answer regarding Jig-rten-mgon-po-rin-chen-dpal's role in establishing Alchi Bouddhobihar, this constitutes a hallucination relative to the provided information.

Final verdict: yes",yes
bengali-9180741355773022793-4::specificity,bengali-9180741355773022793-4,specificity,"Android Incorporated protistha hoyechilo 2003 saler October-e Palo Alto, California-y, protisthata Andy Rubin (Danger-er sho-protisthata)[22], Rich Miner (Wildfire Communications, Incorporated-er sho protisthata)[23], Nick Sears (T-Mobile-er sabek Vice President)[24], Nick Sears (T-Mobile-er prakton Vice President) ebong Chris White (WebTV-r design ebong interface prodhan)[25]. Jehetu tara bibhinno protisthane niyojito chilen tai Android-er karyokrom cholto onekta gopone. Protisthan theke eta bola hoto je tara shudhu mobile-er ekta software-er upor kaj korchen. Company-r prathomik uddeshyo chilo digital camera-r jonno ekta unnoto maner operating system toiri kora. Jodio pore tara bujhte paren device-tir bajar toto b",iOS mobile operating system ta kobe chalu hoy?,2003 shale,iOS mobile operating system ta prothom dike 2003 shaler October-e Palo Alto-te chalu hoy bole dhora hoy.,"Step 1: The factual claims made by the Model Answer are:
- iOS mobile operating system ta prothom dike 2003 shaler October-e Palo Alto-te chalu hoy bole dhora hoy.

Step 2: Checking each claim against the Context:
- The context talks about Android Incorporated being established in October 2003 in Palo Alto, California. It does not mention anything about iOS or its establishment date.
- There is no information provided in the given context that supports any claims regarding the launch of iOS.

Step 3: Based on steps 1 and 2:
The Model Answer makes a claim about the iOS operating system's start-up details which are not supported by the Context. The context only discusses Android Incorporated, not iOS.

Final verdict: yes",yes
bengali-8394231526456964839-1::specificity,bengali-8394231526456964839-1,specificity,Mohiuddin Jahangir 1949 saler 7 March Barishal jeler Babuganj upojelar Rahimganj grame jonmogrohon koren. Tar pita Abdul Motaleb Hawlader chilen krishok ebong ma Safia Begum chilen grihini. Mohiuddinra tin bon tin bhai.[2] Dada Abdur Rahim Hawlader chilen protapshali bekti. Pitar arthik dainyotar karone matro sare tin bochor boyose mamar bari Muladi upojelar Patarchar grame jan Jahangir. Patarchar Sarkari Prathomik Bidyaloye 1953 sale tar shikkhajiboner suchona hoy. Muladi Mahmud Jan Pilot Uchcho Bidyaloy theke 1964 sale biggan bibhage matriculation pass koren. 1966 te tini Barishal B.M (Brojomohon) College,Bangladesher shohid muktijoddha Mohiuddin Jahangirer babar nam ki?,Abdul Motaleb Hawlader,Mohiuddin Jahangirer babar nam shombhoboto Abdur Rahim Hawlader chhilo.,"Step 1: The factual claim made by the Model Answer is that Mohiuddin Jahangir's brother's name was Abdur Rahim Hawlader.
Step 2: Checking this against the Context, we find a mention of ""Dada Abdur Rahim Hawlader chilen protapshali bekti."" This translates to ""His elder brother Abdur Rahim Hawlader was a primary teacher."" The context does not explicitly state that Mohiuddin Jahangir's brother's name is Abdur Rahim Hawlader, but it mentions his elder brother by this name. However, the Model Answer states ""babar nam"" (his brother's name), which implies a direct relationship to Mohiuddin Jahangir as a sibling rather than an elder sibling.
Step 3: The context does not directly support that Abdur Rahim Hawlader is specifically Mohiuddin Jahangir’s brother, but his elder brother. This introduces a slight discrepancy in the relationship description.

Final verdict: yes",yes
bengali-2005469134674641797-1::specificity,bengali-2005469134674641797-1,specificity,Rangamati jelar mot ayoton 6116.13 borgo kilometer. [1] Eti Bangladesher brihottom jela.,Parbotto jela Rangamati shohore mot ayoton koto?,6116.13 borgo kilometer,Rangamati shohorer ayoton prai 6 hajar borgo kilometer.,"Step 1: The factual claims made by the Model Answer are:
- Rangamati shohorer ayoton prai 6 hajar borgo kilometer (The area of Rangamati city is approximately 6 thousand square kilometers).

Step 2: Checking each claim against the Context:
- The context states that ""Rangamati jelar mot ayoton 6116.13 borgo kilometer"" which translates to ""the total area of Rangamati district is 6116.13 square kilometers."" However, the model answer refers to the city (shohor) rather than the district (jelar). The context does not provide information about the specific area of Rangamati city.

Step 3: Based on steps 1-2:
The Model Answer introduces a claim about the area of Rangamati city, which is not supported by the given Context. Therefore, it can be considered as hallucination since there's no direct or indirect information in the context that supports this specific detail about the city.

Final verdict: yes",yes
bengali-2658236964036018978-3::comprehension,bengali-2658236964036018978-3,comprehension,"Drishshoman alo bornali bad dile toritchoumbok bornali prothom abishkar koren William Herschel. Tini 1800 sale obolohit bikiron (infrared) abishkar koren [4]. Prism dara bichchurito alok bornalir bibhinno borner tapmatra tini thermometer diye porjobekkhon korchilen. Shei shomoy tini lokkho koren, bornalite tapmatra shorbadhik hoy drishshoman lal born otikrom kore. Tini ei shiddhante uponito hon je, tapmatra poribortoner karon holo ""calorific ray"" ba ""tap utpadonkari torongo"" - ja alor nay ekprokar torongo, kintu dekha jay na.",Toritchoumbok bornali prothom abishkar korechilen ke?,William Herschel,James Clerk Maxwell,"Step 1: The factual claim made by the Model Answer is that James Clerk Maxwell was the first to discover infrared radiation in a prism experiment.
Step 2: Checking this against the Context, we find that the context clearly states ""William Herschel"" as the person who discovered infrared radiation. There's no mention of James Clerk Maxwell in relation to this discovery.
Step 3: Since the Model Answer incorrectly attributes the discovery to James Clerk Maxwell when the context explicitly mentions William Herschel, there is a clear discrepancy.

Verdict: yes",yes
bengali--8638982311668751103-0::inference,bengali--8638982311668751103-0,inference,"Tribhuvan antorjatik bimanbondor (Nepali: Tribhuvan Antarrashtriya Vimanasthala, IATA: KTM, ICAO: VNKT) Nepal-er Kathmandu-te obosthito antorjatik bimanbondor. Eti shohorer kendrosthol theke choy kilometer dure Kathmandu upottyakay obosthito. Eti Nepal-er ekmatro antorjatik bimanbondor ebong 1949 sal theke ekta biman ghati hisebe kaj koreche. Eti Raja Mahendra 1955 sale uddhodhon koren ebong 1964 sale bortoman name porichito hoy. Shurute eti ghaser runway chilo, 1957 sale concrete-er astaron sthapon kora hoy ebong besh koyekbar somprosaron kora hoy. Tribhuvane prothom jet biman name 1967 sale ebong",Tribhuvan antorjatik bimanbondortir udbodhon ke koren?,Raja Mahendra,Tribhuvan antorjatik bimanbondor-ta mone hoy 1964 sale Raja Birendra udbodhon koren.,"Step 1: The factual claims made by the Model Answer are:
- Tribhuvan antorjatik bimanbondor was inaugurated in 1964.
- Raja Birendra inaugurated it.

Step 2: Checking these claims against the Context:
- According to the context, ""Raja Mahendra"" inaugurated the airport in 1955. The name change happened later in 1964, but this does not imply a new inauguration.
- There is no mention of Raja Birendra being involved with the inauguration.

Step 3: Based on steps 1 and 2:
The Model Answer contains information that contradicts or extends beyond what is stated in the context. The year mentioned (1964) does not align with the actual inauguration date given in the context, which was 1955 by Raja Mahendra. Additionally, there's no mention of Raja Birendra being involved.

Final verdict: yes",yes
bengali-1723011166667196429-2::specificity,bengali-1723011166667196429-2,specificity,Halaku Khan chilen Chengeis Khaner onnotomo putro Toluiyer shontan. Tar ma Sorgaghtani Beki chilen ekjon probhabshali Kerait shahjadi. Sorgaghtani chilen ekjon Nestorian Khrishtan. Halaku Khaner stri Dokuz Khatun ebong tar ghonishto bondhu o senapati Kitbukao Khrishtan chilen. Mrityur agomuhurte Halaku Khan Bouddhodhormo grohon korechilen bole jana jay.[1][2] Koyekti Bouddho mondir nirmon theke Bouddhodhorme tar agroher proman pawa jay.[3],Halaku Khaner strir nam ki chilo?,Dokuj Khatun,Halaku Khaner stri shombhoboto Sorgaghtani Beki chilen.,"Step 1: The factual claim made by the Model Answer is that Halaku Khan's wife was Sorgaghtani Beki.
Step 2: Checking this against the Context, we find that the context mentions Sorgaghtani Beki as Halaku Khan’s mother (""Tar ma Sorgaghtani Beki chilen ekjon probhabshali Kerait shahjadi""), not his wife. The name of Halaku Khan's wife is mentioned in the text as Dokuz Khatun (""Halaku Khaner stri Dokuz Khatun"").
Step 3: Since the Model Answer incorrectly identifies Sorgaghtani Beki as Halaku Khan’s wife when she was actually his mother, this constitutes a factual error not supported by the context.

Final verdict: yes",yes
bengali-1411582546196272359-27::comprehension,bengali-1411582546196272359-27,comprehension,Turshker jonoshonkha pray sat koti 15 lakh.[68] Deshtir jonmohar gore 1 doshomik 31.[69] Proti borgokilomitare er jonoshonkha 92 jon. Er moddhe shohore boshobash kore 70 doshomik 5 jon. 15 theke 64 bochor boyoshi lok royeche 66 doshomik 5 shotangsho. Shunno theke 14 bochore boyoshi loker shonkha 26 doshomik 4 shotangsho. 65 bochorer beshi boyoshi loker shonkha 7 doshomik 1 shotangsho.[70] CIA Factbook onujayi Turki purusher gor ayu 70 doshomik 67 bochor o mohilader gor ayu 75 doshomik 73 bochor. Mot jonoshonkhar gor ayu,Turshker bortoman (2019) jonoshonkha koto?,Pray sat koti 15 lakh,Turshker bortoman (2019) jonoshonkha pray noy koti.,"Step 1: The factual claim made by the Model Answer is that Turshker (Turkey's) population in 2019 was ""pray noy koti"" which translates to approximately six crore (sixty million).

Step 2: Checking this against the Context, we find that the context mentions a figure for Turkey's population as ""turshker jonoshonkha pray sat koti 15 lakh"", which translates to approximately seven crore fifteen lakh (71.5 million). The Model Answer states ""pray noy koti"" or sixty million, which does not match the provided context.

Step 3: Based on steps 1-2, the final verdict is that the model answer contains a discrepancy with the given context regarding Turkey's population figure for the specified time frame.

Final Verdict: yes",yes
bengali-8899130051977933608-1::comprehension,bengali-8899130051977933608-1,comprehension,1962 khristabder 25she August totkalin Purbo Pakistan prodesher Mymensingh shohore Taslima Nasriner jonmo hoy. Dui bhai dui boner moddhe tini tritiyo. Tar mata Eidul Wara grihini ebong pita Rajab Ali peshay chikitsok chilen. 1976 khristabde tini Mymensingh Residential School theke madhyamik school certificate (SSC) pass koren. 1978 khristabde tini Ananda Mohan College theke uccho madhyamik certificate (HSC) pass koren. Erpor tini Mymensingh Medical College e vorti hon ebong sekhan theke 1984 khristabde MBBS pass koren.[5] 1986 khristabdo theke 1989 khristabde tini sarkari grameen hospital e ebong,Taslima Nasriner babar nam ki?,Rojob Ali,Taslima Nasriner babar nam chhilo Eidul Wara.,"Step 1: The factual claim made by the Model Answer is that Taslima Nasrin's father's name was Eidul Wara.
Step 2: Checking this against the Context, we find that the context states ""tar mata Eidul Wara grihini ebong pita Rajab Ali peshay chikitsok chilen."" This translates to ""her mother was Eidul Wara (housewife) and her father was Rajab Ali (doctor)."" Therefore, the claim in the Model Answer is not supported by the Context; it incorrectly identifies the name of Taslima Nasrin's father.
Step 3: Based on this analysis, the final verdict is that the model answer contains a factual error relative to the context provided.

Verdict: yes",yes
