id,bertscore_avg,nli_entail_avg,nli_contra_avg,nli_faith_avg,deepseek_entail,qwen_entail,gemma_entail,deepseek_contra,qwen_contra,gemma_contra
4918,0.7321036533333333,0.7902074555555979,0.06527742045000196,0.724930035105596,0.37504974007606506,0.9984887838363647,0.997083842754364,0.19495363533496857,0.0006558113964274526,0.00022281461860984564
23775,0.7427233266666665,0.5066306293010712,0.09725798169771831,0.40937264760335285,0.5222656726837158,0.39887478947639465,0.598751425743103,0.07494617253541946,0.14559590816497803,0.07123186439275742
2700,0.7690021233333333,0.5420839736859003,0.2666773695188264,0.2754066041670739,0.041582271456718445,0.8085290193557739,0.7761406302452087,0.7664247155189514,0.030385533347725868,0.0032218596898019314
11581,0.7490182299999999,0.3503529309916,0.5593966692686081,-0.20904373827700812,0.7597564458847046,0.2842552959918976,0.007047051098197699,0.13782252371311188,0.5730910897254944,0.967276394367218
11618,0.8079839600000001,0.8455212314923605,0.007949838802839318,0.8375713926895212,0.9319103956222534,0.6898737549781799,0.914779543876648,0.011020272970199585,0.009917700663208961,0.0029115427751094103
15065,0.74569232,0.48790438442180556,0.004132246850834538,0.48377213757097104,0.010724200867116451,0.4618534743785858,0.9911354780197144,0.0010211612097918987,0.010693356394767761,0.0006822229479439557
19824,0.7552021933333334,0.7503734230995178,0.10837036619583766,0.6420030569036802,0.4683505892753601,0.8349713087081909,0.9477983713150024,0.1756948083639145,0.10952439904212952,0.039891891181468964
5795,0.73225975,0.6089161808292071,0.0518290206285504,0.5570871602006566,0.9865243434906006,0.7620434761047363,0.0781807228922844,0.0006379074766300619,0.007354987319558859,0.14749416708946228
5369,0.73197702,0.7099255422751108,0.22890405356884003,0.4810214887062708,0.358045369386673,0.8698214888572693,0.9019097685813904,0.5443568229675293,0.07280752062797546,0.06954781711101532
22432,0.7232317566666667,0.33601472278436023,0.3929342528184255,-0.05691953003406525,0.23300068080425262,0.45344239473342896,0.32160109281539917,0.665704607963562,0.0205552875995636,0.4925428628921509
20861,0.7192703799999999,0.3930577927579482,0.5530815223852793,-0.16002372962733108,0.026625199243426323,0.9227750301361084,0.22977314889431,0.924019455909729,0.025570720434188843,0.7096543908119202
13724,0.7857525,0.9322763681411743,0.007794452986369531,0.9244819151548048,0.9079912304878235,0.9389949440956116,0.9498429298400879,0.0033262972719967365,0.008647844195365906,0.011409217491745949
10720,0.6989837333333333,0.8002026081085205,0.04569878553350767,0.7545038225750128,0.5392677783966064,0.9313195943832397,0.9300204515457153,0.058414023369550705,0.04205365106463432,0.03662868216633797
20293,0.6980664666666666,0.5763546599385639,0.32951926967749995,0.246835390261064,0.7545187473297119,0.0019983570091426373,0.9725468754768372,0.09189175814390182,0.8854316473007202,0.01123440358787775
5210,0.7014082133333334,0.9669032295544943,0.0038360668501506248,0.9630671627043437,0.9938415288925171,0.9269653558731079,0.9799028038978577,0.001181993866339326,0.005342353135347366,0.0049838535487651825
12621,0.7336201166666667,0.5580839167038599,0.031043298930550616,0.5270406177733094,0.4834703505039215,0.20517133176326752,0.9856100678443909,0.08736130595207214,0.0021579479798674583,0.003610642859712243
15064,0.7526486266666667,0.37764648472269374,0.4316133700000743,-0.05396688527738058,0.0961516723036766,0.05293158069252968,0.983856201171875,0.6494222283363342,0.6448386311531067,0.0005792505107820034
11882,0.73560428,0.7176622152328491,0.23080549637476602,0.4868567188580831,0.8977500796318054,0.5128797292709351,0.7423568367958069,0.046841368079185486,0.4421299695968628,0.20344515144824982
24172,0.7743413666666666,0.6967005332310995,0.014960580815871557,0.6817399524152279,0.8200653195381165,0.6837253570556641,0.5863109230995178,0.008039637468755245,0.0356743298470974,0.0011677751317620277
4827,0.7554338233333334,0.025751898530870676,0.05840879864990711,-0.032656900119036436,0.01030984241515398,0.06335566937923431,0.003590183798223734,0.009460843168199062,0.16481424868106842,0.0009513041004538536
18246,0.72126796,0.10187567522128423,0.10956930710623662,-0.0076936318849523955,0.21823257207870483,0.03318969905376434,0.054204754531383514,0.30417174100875854,0.008165319450199604,0.0163708608597517
14049,0.7736405166666667,0.697807252407074,0.1952502429485321,0.5025570094585419,0.6894320249557495,0.8438934683799744,0.560096263885498,0.17534008622169495,0.08790946006774902,0.32250118255615234
13814,0.74833855,0.8491804003715515,0.014179266523569822,0.8350011338479817,0.6945861577987671,0.8817331194877625,0.971221923828125,0.04074685648083687,0.0012453162344172597,0.000545626855455339
11010,0.7170599700000001,0.6372474115341902,0.004239371162839234,0.6330080403713509,0.9041597843170166,0.992424726486206,0.015157723799347878,0.002385732252150774,0.0006219790084287524,0.009710402227938175
7390,0.7064910533333334,0.5959263443946838,0.10512471532759567,0.4908016290670882,0.1537572741508484,0.9585772156715393,0.6754445433616638,0.005240773316472769,0.0032988537568598986,0.30683451890945435
6846,0.7406520766666667,0.7910289863745371,0.011489114258438349,0.7795398721160988,0.42731061577796936,0.9972705245018005,0.9485058188438416,0.02186429314315319,0.0010304772295057774,0.011572572402656078
17771,0.7895724966666666,0.43751505638162297,0.351564097062995,0.08595095931862795,0.03998689725995064,0.5027722716331482,0.76978600025177,0.8483042120933533,0.20195159316062927,0.004436485935002565
7001,0.7594166000000001,0.11418046802282333,0.5232929537693659,-0.4091124857465426,0.22658699750900269,0.06334200501441956,0.05261240154504776,0.12476716935634613,0.7838155031204224,0.6612961888313293
23211,0.7547210700000001,0.42977742354075116,0.0537741802011927,0.3760032433395585,0.3845725357532501,0.29498031735420227,0.609779417514801,0.010409900918602943,0.14228229224681854,0.008630347438156605
17534,0.7012513199999999,0.7131021618843079,0.17713378020562232,0.5359683816786855,0.7829232811927795,0.39226680994033813,0.9641163945198059,0.04592902213335037,0.4829678237438202,0.0025044947396963835
11748,0.7344384533333334,0.9007994333902994,0.0016776898216145735,0.8991217435686849,0.8162885308265686,0.934831976890564,0.9512777924537659,0.002990357344970107,0.0014275958528742194,0.0006151162669993937
6080,0.7966417433333333,0.6588596881677707,0.0009490810722733537,0.6579106070954974,0.9792523980140686,0.9938173890113831,0.0035092774778604507,0.0018038339912891388,0.0006527432124130428,0.00039066601311787963
22321,0.7364131333333334,0.7565295100212097,0.06098152448733648,0.6955479855338732,0.6461233496665955,0.6818907856941223,0.9415743947029114,0.048669520765542984,0.09192410111427307,0.042350951582193375
12126,0.7074064833333332,0.6270336842474838,0.3450934135665496,0.28194027068093425,0.9355563521385193,0.9413884282112122,0.004156272392719984,0.027596911415457726,0.021967045962810516,0.9857162833213806
11055,0.7272744666666666,0.6750129957993826,0.0129865698205928,0.6620264259787898,0.7849217653274536,0.7814645767211914,0.45865264534950256,0.006280559580773115,0.009027110412716866,0.02365203946828842
26456,0.73834918,0.32578269640604657,0.13900099073847136,0.1867817056675752,0.24636413156986237,0.19555924832820892,0.5354247093200684,0.3902437686920166,0.00954800471663475,0.017211198806762695
21112,0.7552805433333334,0.5821705460548401,0.034546955954283476,0.5476235901005566,0.04436695575714111,0.8882722854614258,0.8138723969459534,0.03621125593781471,0.004178295377641916,0.0632513165473938
8217,0.7771587433333332,0.6500770151615143,0.008859526521215836,0.6412174886402985,0.8516053557395935,0.15940240025520325,0.9392232894897461,0.004399531986564398,0.015119166113436222,0.007059881463646889
23497,0.8006237199999999,0.892392098903656,0.014581036288291216,0.8778110626153648,0.7157614827156067,0.9715989828109741,0.9898158311843872,0.0416623130440712,0.0011199882719665766,0.0009608075488358736
16577,0.7293593600000001,0.5643547972043356,0.13529743584028134,0.42905736136405426,0.27732357382774353,0.9816293716430664,0.43411144614219666,0.2960755228996277,0.001546646119095385,0.10827013850212097
25506,0.6999723800000001,0.8971110979715983,0.05570796877145767,0.8414031292001406,0.8333901762962341,0.9189813733100891,0.9389617443084717,0.11959316581487656,0.02710798569023609,0.02042275480926037
5319,0.7808358766666667,0.9566982388496399,0.010134206774334112,0.9465640320753058,0.9441199898719788,0.9478869438171387,0.9780877828598022,0.00804160162806511,0.011747146025300026,0.010613872669637203
19098,0.7393194100000001,0.46498337884744007,0.3648744138578574,0.10010896498958266,0.3282160758972168,0.22690235078334808,0.8398317098617554,0.30563241243362427,0.7385550141334534,0.05043581500649452
19963,0.7325481233333333,0.24511967102686563,0.08598695850620668,0.15913271252065897,0.05191122740507126,0.06343657523393631,0.6200112104415894,0.004508351441472769,0.007550566922873259,0.245901957154274
24048,0.7161286766666667,0.5133139515916506,0.05403182733183106,0.45928212425981957,0.1081366017460823,0.45304393768310547,0.9787613153457642,0.1383088082075119,0.017294075340032578,0.006492598447948694
17168,0.79344453,0.13589373975992203,0.17559999832883477,-0.039706258568912745,0.12661661207675934,0.19893619418144226,0.08212841302156448,0.050958286970853806,0.47074300050735474,0.0050987075082957745
16942,0.7291944066666667,0.642260824640592,0.2912244235049002,0.3510364011356918,0.8620898723602295,0.9882473349571228,0.07644526660442352,0.004667434375733137,0.0009444128372706473,0.8680614233016968
4839,0.7852785099999999,0.20005761086940765,0.014874598166594902,0.18518301270281276,0.13169515132904053,0.30815401673316956,0.16032366454601288,0.006183570716530085,0.016141297295689583,0.02229892648756504
11254,0.7402201533333334,0.7815369963645935,0.021299474251767,0.7602375221128265,0.7811061143875122,0.5990136861801147,0.9644911885261536,0.051118604838848114,0.005062432028353214,0.00771738588809967
7424,0.73170068,0.6627452112734318,0.3239054431129868,0.338839768160445,0.017185967415571213,0.9975581169128418,0.9734915494918823,0.960573673248291,0.0007424390641972423,0.010400217026472092
18838,0.77320095,0.2352105677127838,0.19071506212155023,0.04449550559123358,0.12215784192085266,0.32191941142082214,0.26155444979667664,0.05759068578481674,0.22276940941810608,0.2917850911617279
14748,0.7233588666666667,0.9041754802068075,0.004346533057590325,0.8998289471492171,0.9202390909194946,0.8188561201095581,0.9734312295913696,0.0028835106641054153,0.00543186953291297,0.004724218975752592
13954,0.813339,0.4249310549348593,0.07514864633170266,0.3497824086031566,0.3173483610153198,0.020691709592938423,0.9367530941963196,0.2129535973072052,0.009217826649546623,0.003274515038356185
3174,0.7358107500000001,0.7033677895863851,0.06789535625527303,0.6354724333311121,0.8596906065940857,0.5568799376487732,0.6935328245162964,0.04020826518535614,0.15646281838417053,0.0070149851962924
21972,0.6976700766666667,0.7505603631337484,0.1099153555308779,0.6406450076028705,0.599016547203064,0.8321267366409302,0.820537805557251,0.20460279285907745,0.014095558784902096,0.11104771494865417
17546,0.7134212133333334,0.9072138468424479,0.016842837755878765,0.8903710090865691,0.8871634006500244,0.9362108111381531,0.8982673287391663,0.013056409545242786,0.03573803976178169,0.0017340639606118202
13269,0.7749212666666666,0.6785775894920031,0.28641463272894424,0.39216295676305885,0.1213696226477623,0.97687828540802,0.937484860420227,0.8424721360206604,0.0111094880849123,0.005662274081259966
11643,0.7556740633333333,0.7145468592643738,0.21474473675092062,0.49980212251345313,0.47948694229125977,0.8605080246925354,0.8036456108093262,0.45485666394233704,0.06661496311426163,0.12276258319616318
15636,0.7481027566666666,0.7531854510307312,0.13292719734211764,0.6202582536886135,0.7870868444442749,0.7168905138969421,0.7555789947509766,0.12798745930194855,0.24390971660614014,0.0268844161182642
4968,0.7734418033333333,0.6160603587826093,0.09175192564725876,0.5243084331353506,0.1028750017285347,0.8733803629875183,0.8719257116317749,0.15747959911823273,0.04247576743364334,0.07530041038990021
20602,0.7111847866666667,0.8225019375483195,0.1295072759191195,0.6929946616292,0.8604976534843445,0.8416750431060791,0.7653331160545349,0.06431294232606888,0.10493727028369904,0.21927161514759064
6585,0.7809880433333333,0.6283048490683237,0.22682526459296545,0.40147958447535825,0.2593974769115448,0.8384645581245422,0.7870525121688843,0.6404493451118469,0.015118924900889397,0.02490752376616001
24028,0.7444856533333334,0.8947509924570719,0.011969136927897731,0.8827818555291742,0.9228827953338623,0.9891999959945679,0.7721701860427856,0.010913518257439137,0.0025696547236293554,0.022424237802624702
21456,0.7699673333333333,0.7440109054247538,0.06080560230960449,0.6832053031151493,0.9935976266860962,0.463670551776886,0.7747645378112793,0.0027908114716410637,0.17292296886444092,0.006703026592731476
17474,0.72369472,0.3286135445038478,0.18565438579147062,0.14295915871237716,0.3346835970878601,0.20076455175876617,0.450392484664917,0.14415661990642548,0.4107370376586914,0.002069499809294939
14287,0.7058397966666666,0.3337033962210019,0.188201778413107,0.14550161780789492,0.08627776056528091,0.24774743616580963,0.6670849919319153,0.012269695289433002,0.5496516823768616,0.0026839575730264187
17420,0.7355328033333333,0.5586883674065272,0.055314444160709776,0.5033739232458174,0.6668499112129211,0.24050851166248322,0.7687066793441772,0.11453108489513397,0.0011051078327000141,0.05030713975429535
26382,0.7424640199999999,0.7793252269426981,0.18919957304994264,0.5901256538927555,0.8556876182556152,0.5702115297317505,0.9120765328407288,0.12255329638719559,0.4043405055999756,0.040704917162656784
13788,0.7861458266666667,0.9421323736508688,0.004407749744132161,0.9377246239067366,0.9764680862426758,0.8724349141120911,0.9774941205978394,0.0011433265171945095,0.0018788559827953577,0.010201066732406616
12578,0.7800871133333334,0.694691797097524,0.06658801451946299,0.6281037825780611,0.8097385764122009,0.3096868395805359,0.9646499752998352,0.05729846656322479,0.14105990529060364,0.0014056717045605183
15948,0.7436844666666667,0.055048041666547455,0.049130105723937355,0.0059179359426101,0.09005014598369598,0.027416376397013664,0.047677602618932724,0.0883084163069725,0.0098908431828022,0.049191057682037354
1238,0.7391226166666667,0.7777121365070343,0.028289418667554855,0.7494227178394794,0.9647343158721924,0.40100154280662537,0.9674005508422852,0.008217185735702515,0.0614955835044384,0.015155486762523651
12727,0.7221389166666666,0.7787072559197744,0.045616824102277555,0.7330904318174969,0.3799675405025482,0.977455735206604,0.9786984920501709,0.12927743792533875,0.0031110274139791727,0.004462006967514753
21511,0.6972942666666667,0.6639948884646097,0.03293777753909429,0.6310571109255154,0.7787467837333679,0.9353636503219604,0.277874231338501,0.07832062244415283,0.010720796883106232,0.009771913290023804
19839,0.7788306833333333,0.5585595915714899,0.044032500280688204,0.5145270912908018,0.11248598992824554,0.9442340135574341,0.6189587712287903,0.01646033674478531,0.005527574103325605,0.1101095899939537
17277,0.79535365,0.42951685811082524,0.20677885506302118,0.22273800304780406,0.009380865842103958,0.9179055690765381,0.3612641394138336,0.011053360067307949,0.020598527044057846,0.5886846780776978
19037,0.7337605766666666,0.9204833110173544,0.014385459653567523,0.9060978513637868,0.8643867373466492,0.9699316620826721,0.9271315336227417,0.033778779208660126,0.0009713927865959704,0.008406206965446472
25048,0.7187407666666666,0.9636587897936503,0.001161011343356222,0.962497778450294,0.9924752116203308,0.9435698986053467,0.9549312591552734,0.0008635763661004603,0.0008604243630543351,0.0017590333009138703
25490,0.7567207633333334,0.6455828001101812,0.013562347274273634,0.6320204528359076,0.05983807146549225,0.908439576625824,0.9684707522392273,0.00591352628543973,0.02497757226228714,0.009795943275094032
7150,0.7819922466666668,0.8336307009061178,0.07291687505009274,0.7607138258560251,0.8046891093254089,0.9904140830039978,0.7057889103889465,0.11148538440465927,0.0015362941194325686,0.10572894662618637
24801,0.75392671,0.6909424116214117,0.03414909700707843,0.6567933146143332,0.24886055290699005,0.9700405597686768,0.8539261221885681,0.08892372250556946,0.0012474331306293607,0.012276135385036469
13026,0.7876368566666668,0.6519862860441208,0.0020720797668521604,0.6499142062772686,0.9812625050544739,0.9498056173324585,0.024890735745429993,0.0013858865713700652,0.003320141462609172,0.0015102112665772438
13005,0.7311085833333334,0.943575938542684,0.00855665816925466,0.9350192803734293,0.9341643452644348,0.9362173676490784,0.9603461027145386,0.002389065455645323,0.021009458228945732,0.002271450823172927
23596,0.7879528666666668,0.2757984971006711,0.18205788793663183,0.09374060916403928,0.3066481351852417,0.10250454396009445,0.41824281215667725,0.020949343219399452,0.04757603257894516,0.4776482880115509
17290,0.7353697,0.9273836414019266,0.00332547080082198,0.9240581706011046,0.9583647847175598,0.886177659034729,0.9376084804534912,0.007668365258723497,0.0011575346579775214,0.0011505124857649207
3232,0.7341695166666667,0.8117694854736328,0.048329698387533426,0.7634397870860994,0.8830176591873169,0.9910194277763367,0.5612713694572449,0.05689217150211334,0.0033576260320842266,0.08473929762840271
11620,0.7709777333333334,0.6317527095476786,0.03765497341131171,0.5940977361363668,0.9540388584136963,0.3855735659599304,0.5556457042694092,0.00673676235601306,0.049020178616046906,0.05720797926187515
13168,0.7572278833333334,0.4997277495761712,0.08314599958248436,0.41658174999368686,0.6232172250747681,0.8303261399269104,0.04563988372683525,0.23608501255512238,0.0029481963720172644,0.010404789820313454
6198,0.7727224366666667,0.9144033392270406,0.03376522109222909,0.8806381181348115,0.9869856238365173,0.9669041633605957,0.7893202304840088,0.0017898923251777887,0.005234908312559128,0.09427086263895035
2301,0.7573587566666667,0.8951542973518372,0.01369414230187734,0.8814601550499598,0.83598393201828,0.9186590909957886,0.9308198690414429,0.021592790260910988,0.015440248884260654,0.004049387760460377
24210,0.74843822,0.6593053587712348,0.2142654659692198,0.44503989280201495,0.007027044426649809,0.9775416851043701,0.9933473467826843,0.6325543522834778,0.006902723107486963,0.003339322516694665
2204,0.7763286466666667,0.7455025613307953,0.03513424275054907,0.7103683185802462,0.8377755284309387,0.4093557298183441,0.989376425743103,0.004194924142211676,0.10070956498384476,0.0004982391255907714
4392,0.7436021500000001,0.40778397272030514,0.45081273714701336,-0.04302876442670822,0.059024445712566376,0.7282742857933044,0.43605318665504456,0.9287235140800476,0.12606170773506165,0.2976529896259308
2083,0.78233388,0.8907954494158427,0.03619262374316653,0.8546028256726761,0.805507481098175,0.9642835259437561,0.9025953412055969,0.0928807333111763,0.011950348503887653,0.003746789414435625
6546,0.78981089,0.7988636692365011,0.02528080957320829,0.7735828596632928,0.5075547695159912,0.904916524887085,0.984119713306427,0.04101671278476715,0.0337432436645031,0.0010824722703546286
19174,0.7268674700000001,0.9094891945521036,0.008272271234697351,0.9012169233174063,0.8261923789978027,0.9312207698822021,0.9710544347763062,0.00661078654229641,0.017460372298955917,0.0007456548628397286
2636,0.7789047133333334,0.16363485157489777,0.016669559602936108,0.14696529197196165,0.29285621643066406,0.0846959576010704,0.11335238069295883,0.030210737138986588,0.010056394152343273,0.009741547517478466
18153,0.7688033499999999,0.46814480423927307,0.03412659062693516,0.4340182136123379,0.43028807640075684,0.7946217656135559,0.17952457070350647,0.06861542910337448,0.02101116068661213,0.012753182090818882
19472,0.7293088000000001,0.34347268504401046,0.32998030198117095,0.013492383062839508,0.07562471926212311,0.031233491376042366,0.923559844493866,0.07894503325223923,0.9056731462478638,0.00532272644340992
16370,0.6701652466666667,0.6364167431990305,0.032129209178189434,0.6042875340208411,0.6569665670394897,0.864721417427063,0.38756224513053894,0.06404001265764236,0.020178040489554405,0.01216957438737154
15523,0.7644380000000001,0.512829785545667,0.058379076421260834,0.4544507091244062,0.10113932192325592,0.6864702701568604,0.7508797645568848,0.048717107623815536,0.0869346410036087,0.03948548063635826
17506,0.7292066666666667,0.3933708568414052,0.5921015860512853,-0.19873072920988005,0.0335121750831604,0.159542053937912,0.9870583415031433,0.9492372274398804,0.8257982134819031,0.0012693172320723534
19753,0.7100169833333334,0.6581492175658544,0.029000848221282165,0.6291483693445723,0.8590848445892334,0.13802646100521088,0.9773363471031189,0.06496420502662659,0.014805868268013,0.007232471369206905
26207,0.7450157900000001,0.35400378704071045,0.016193811781704426,0.337809975259006,0.770785927772522,0.1284649521112442,0.16276048123836517,0.020540747791528702,0.018983054906129837,0.009057632647454739
21482,0.7105527399999999,0.9480893611907959,0.002661172766238451,0.9454281884245574,0.9807028770446777,0.8878803253173828,0.9756848812103271,0.0017509255558252335,0.00185328908264637,0.00437930366024375
21514,0.7564930200000001,0.7689852317174276,0.19447790404471257,0.5745073276727151,0.36013972759246826,0.9567751288414001,0.9900408387184143,0.5676869750022888,0.013647663407027721,0.00209907372482121
15271,0.7457129,0.38943922768036526,0.07168436620850116,0.3177548614718641,0.13458994030952454,0.12480518966913223,0.908922553062439,0.18722495436668396,0.02604587934911251,0.0017822649097070098
13369,0.6816933433333334,0.9560849666595459,0.005936931391867499,0.9501480352676784,0.9170217514038086,0.9724904298782349,0.9787427186965942,0.01267816498875618,0.0039127292111516,0.001219899975694716
8368,0.7768782700000001,0.8137176632881165,0.1610787110791231,0.6526389522089934,0.4798082709312439,0.9760320782661438,0.9853126406669617,0.4779376983642578,0.00418024742975831,0.0011181874433532357
22348,0.74714188,0.8454935749371847,0.03607984849562248,0.8094137264415622,0.7893836498260498,0.8661847114562988,0.8809123635292053,0.014123146422207355,0.0708235651254654,0.02329283393919468
11058,0.7261392866666666,0.6190970887740453,0.3103405361374219,0.30875655263662344,0.8293172121047974,0.06833754479885101,0.9596365094184875,0.04789639264345169,0.8656856417655945,0.017439574003219604
25563,0.7313314666666667,0.2443332364782691,0.012458291525642077,0.23187494495262703,0.2717020809650421,0.010527250356972218,0.45077037811279297,0.023556306958198547,0.004090448841452599,0.009728118777275085
24972,0.7846076933333332,0.42368923127651215,0.22239369759336114,0.201295533683151,0.061417415738105774,0.9758510589599609,0.23379921913146973,0.645003616809845,0.007747516501694918,0.01442995946854353
25900,0.7126002166666666,0.42671494372189045,0.07667761932437618,0.3500373243975143,0.02915867231786251,0.7192005515098572,0.5317856073379517,0.027606874704360962,0.19623486697673798,0.006191116292029619
25309,0.7622095166666667,0.5070803637305895,0.01517180260270834,0.49190856112788117,0.915350615978241,0.11281605809926987,0.4930744171142578,0.017297416925430298,0.006722406484186649,0.021495584398508072
16614,0.7649586766666667,0.29227569699287415,0.13310617674142122,0.15916952025145292,0.14362511038780212,0.45245131850242615,0.28075066208839417,0.3714454174041748,0.014430840499699116,0.013442272320389748
5529,0.83470192,0.17044270286957422,0.30945336632430553,-0.13901066345473131,0.0702463909983635,0.23038817942142487,0.21069353818893433,0.029397660866379738,0.45639532804489136,0.4425671100616455
4136,0.65316232,0.6376937876145045,0.006060964893549681,0.6316328227209548,0.9193791151046753,0.06912674009799957,0.9245755076408386,0.005640363320708275,0.004159499425441027,0.00838303193449974
23951,0.74218299,0.949784517288208,0.0052016388314465685,0.9445828784567615,0.9728865027427673,0.9088472127914429,0.9676198363304138,0.002374157076701522,0.00933762639760971,0.003893133020028472
17064,0.7276235533333333,0.8873342275619507,0.015482936054468155,0.8718512915074825,0.7684873342514038,0.9712857007980347,0.9222296476364136,0.014750826172530651,0.016197722405195236,0.015500259585678577
14790,0.7144710499999999,0.8904084960619608,0.005657502915710211,0.8847509931462506,0.7541147470474243,0.9590156674385071,0.9580950736999512,0.0067314766347408295,0.0026936777867376804,0.0075473543256521225
14786,0.7793388766666666,0.7835145592689514,0.05530014199515184,0.7282144172737995,0.7271157503128052,0.9678959250450134,0.6555320024490356,0.15602609515190125,0.005491764284670353,0.004382566548883915
20071,0.7610282633333334,0.2605996107061704,0.36725789805253345,-0.10665828734636307,0.4385462999343872,0.06772815436124802,0.275524377822876,0.10810194909572601,0.8546211123466492,0.13905063271522522
24422,0.7606330166666666,0.41253004719813663,0.32157521943251294,0.09095482776562369,0.10999274998903275,0.6042044758796692,0.523392915725708,0.5186325907707214,0.11944057047367096,0.32665249705314636
312,0.70090597,0.6230062544345856,0.08929415986252327,0.5337120945720623,0.08941450715065002,0.7910775542259216,0.9885267019271851,0.26267558336257935,0.0025574765168130398,0.0026494197081774473
22363,0.7566341266666666,0.37302321195602417,0.2976103771167497,0.07541283483927447,0.14844271540641785,0.6677811145782471,0.3028458058834076,0.6972013115882874,0.19169653952121735,0.003933280240744352
