id,question,summary,raw_response,is_hallucinated
10617,তিন সপ্তাহ যাবত আমার মায়ের কাছে ছিল এরপর যখন কফ পরীক্ষা করে তখন তার টিবি রোগ ধরা পড়ে তার কফের মধ্যে জীবাণু পাওয়া যায় . . . তিনি এখন টিবির রোগের ওষুধ খাচ্ছেন . . . কিন্তু বাসায় আমার ভাগ্নি থাকে তার বয়স ২ মাস ৭ দিন . . . . আমার মায়ের কাশি শুরু হবার পর থেকে তিনি আলাদা থাকতেন এই তিন সপ্তাহে আমার ভাগ্নেকে মাঝে মধ্যে খুলে নিয়েছেন . . . . . খুলে নিলে বেশিক্ষণ সময় রাখতেন না . . . ওকে আমরা বিসিজি টিকা দিয়েছি জন্মের পরে . . . . বর্তমানে আমার ভাগ্নি কোন সমস্যা দেখা দেয়নি . . সবকিছ নর্মাল আছে . . এখন আমাদের আর কিছু করতে হবে কিনা,বাচ্চাকে বিসিজি টিকা দেওয়ার পরে টিবি রোগী থেকে আলাদা রাখতে কি করনীয় ? ,".
কেউ যদি অসুস্থ হয়ে থাকে তাহলে তার বাচ্চাকে কি অসুস্থ থেকে আলাদা রাখা উচিত?
আমার মা অসুস্থ হয়ে আছেন। তার কাশি আছে। তার কফ পরীক্ষা করে টিবি রোগ ধরা পড়েছে। তার এখন টিবির ওষুধ খাচ্ছেন। আমার ভাগ্নি তার কাছে থাকে। তার বয়স ২ মাস ৭ দিন। আমার মা অসুস্থ হবার পর থেকে তিনি আলাদা থাকেন। এই তিন সপ্তাহে মাঝে মধ্যে তাকে খুলে নেন। খুলে নিলে বেশিক্ষণ সময়",yes
14788,"আসসালামু ওয়ালাইকুম স্যার , , , জন্ম নিয়ন্ত্রণ পদ্ধতি পিল ( ফেমিকন ) ট্যাবলেট আমার ওয়াইফ কে গত ৬ মাস যাবত কন্টিনিউ খাওয়াচ্ছি , , , এতে কি ভবিষ্যতে বাচ্চা কনসেপ্ট করতে সমস্যা হবে কিনা , , , , , এবং কন্টিনিউ পিল ( ফেমিকন ) খাওয়ার কারনে কি স্বাস্থ্যের কোন সমস্যা হতে পারে কিনা , , , , , , , , জন্ম নিয়ন্ত্রণের জন্য কি ধরনের ট্যাবলেট খাওয়া দরকার স্যার ( ( ( ( বিশেষ করে আমার ওয়াইফ এর স্বাস্থ্য দিন দিন খারাপ হয়ে যাচ্ছ পিল ( ফেমিকন ) কন্টিনিউ খাওয়ার জন্য কি এমন হচ্ছে , , , ",৬ মাস হলো জন্ম নিয়ন্ত্রণ পিল ( ফেমিকন ) ট্যাবলেট খাচ্ছে । এতে কি পরে বাচ্চা নিতে সমস্যা হবে ? এতে কি স্বাস্থ্যের ক্ষতি হবে ? কি ধরনের ট্যাবলেট খেতে পারবে ? স্বাস্থ্য খারাপ হচ্ছে । ফেমিকন খাওয়ার জন্য কি এমন হচ্ছে ? ,". If you are unsure, write ""uncertain"". If you want more information, write ""more info"".
পদ্ধতি পিল ( ফেমিকন ) ট্যাবলেট খাওয়ার কারনে কি স্বাস্থ্যের কোন সমস্যা হতে পারে কিনা?
পদ্ধতি পিল ( ফেমিকন ) ট্যাবলেট খাওয়ার কারনে কি স্বাস্থ্যের কোন সমস্যা হতে পারে কিনা?
পদ্ধতি পিল ( ফেমিকন ) ট্যাবলেট খাওয়ার কারনে কি স্বাস্থ্যের কোন সমস্যা হতে পারে কিনা?
পদ্ধতি পিল ( ফেমিকন ) ট্যাবলেট খাওয়ার কারনে কি স্বাস্থ্যের কোন সমস্যা হতে পারে কিনা?
পদ্ধ",no
11310,আসসালামু আলাইকুম স্যার আমার মেয়ের বয়স সাড়ে তিন বছর ওর সমস্যাটা হলো ঠিক রকম ভাবে পায়খানা করা হয় না একদিন পরপর হয় এই সমস্যাটা ওর প্রায় বছর খানেক ধরে কোন সমাধান পাচ্ছি না এবং খাওয়া দাওয়া রুচি কম । কৃমির ওষুধ একটা খাওয়ানো হয়েছে সাতদিন পরে আরেকটা খাওয়ানো হয়েছে । পায়খানার সমস্যার কারণ এই মুহূর্তে আমি কি করতে পারি ধন্যবাদ স্যার । ,বয়স ৩ বছর । গত এক বছর হলো ঠিকমত পায়খানা হয় না । খাওয়া দাওয়ায় রুচি কম । দুইটা কৃমির ওষুধ খাওয়ানো হয়েছে । কি করতে পারি এখন ? ,".
একজন মুক্তিযোদ্ধার সন্তান হিসেবে আমি মনে করি যে আমাদের দেশের প্রতিটি সন্তানকে দেশপ্রেমিক হিসেবে গড়ে তুলতে হবে। আমাদের দেশকে ভালোবাসতে হবে। আমাদের দেশের ইতিহাস ও ঐতিহ্যকে জানতে হবে। আমাদের দেশের সংস্কৃতিকে উপলব্ধি করতে হবে। আমাদের দেশের ভাষা ও সাহিত্যকে শিখতে হবে। আমাদের দেশের প্রকৃতি ও পরিবেশকে সংরক্ষণ করতে হবে। আমাদের দেশের অর্থন�",yes
13517,"আমার গত ৬ মাস ধরে গ্যাস , এবং যা খায় তা সহজে হজম হয় না , এন্টাসিড সিরাপ , কারমিনা সিরা খেয়েছি এবং মাঝে মাঝে সারজেল খেয়েছি এগুলো যখন খাই তখন ভালো থাকি বাট পরে আবার একই অবস্থা দয়া করে বলবেন আমি কি ওষধ সেবন করতে পারি এবং নিয়মটা ( দুই বছরে দুইবার ২ বছরে গ্যাসফ্রম করছি ) বলবেন ? ","৬ মাস হলো গ্যাস । খাবার হজম হয় না । এন্টাসিড সিরাপ , কারমিনা সিরাপ খেয়েছি । মাঝে মাঝে সারজেল খেয়েছি । ওষুধ খেলে ভালো থাকি কিন্তু পরে একই অবস্থা । দুই বছরে দুই বার গ্যাসফ্রম করছি । কি ওষুধ খাবো ও নিয়ম কি ? ",".

Yes
No
The summary is accurate
The summary is hallucinated

Your reasoning:
- The summary is accurate.
- The summary is hallucinated.

You can also download this document as a PDF file from the following link:
https://drive.google.com/file/d/1z5mYcD8b0h1ZyqkS5L6dWJG9IwNQx0-/view?usp=drivesdk
আপনি চাইলে এই ডকুমেন্টটি ডাউনলোড করতে পারবেন এই লিঙ্ক থেকেঃ
https://drive.google.com/file/d/1z5mYcD8b0h1ZyqkS5L6dWJG9IwNQx0-/view?usp=drivesdk
আপনি যদি এই ডকুমেন্টটি ডাউনলোড করতে চান তবে আপনাকে প্রথমে গুগল ড্রাইভ অ্যাপ ডাউনলোড করতে হবে। তারপর আপনি নিচের লিঙ্কে ক্লিক করে এই ডকুমেন্টটি ডাউনল�",no
6846,"আমার বাবার বয়স ৫৭ , শরীল এ পানি চলে এসেছিল পরে একজন মেডিসিন ও কিডনী বিশেষজ্ঞ চিকিৎসকের পরামর্শ অনুযায়ী কিছু টেস্ট করানো হয় । পরে জানা যায় যে আমার বাবার কিডনী তে সামান্য সমস্যা আছে । তার পর কিছু ঔষদ ও ইনজেকশন দেওয়া হয় এবং একমাস যাবত ওষুধ খেয়ে । এখন শরীল এ পানি চলে গেছে । কিন্তু ১০ / ১২ দিন যাবত কোনো কিছুই খাইতে পরতেছে না । মুখে কোন রুচি নেই । এখন ওই বিশেষজ্ঞ চিকিৎসকের কাছে যেতেও পারতেছি না । সিরিয়াল এর জন্য ফোন করলে বলে চেম্বার বন্ধ । এখন মুখে রুচি আসার জন্য কোন সিরাপ বা কোন ট্যাবলেট খাওয়ানো যাবে । ","৫৭ বছর বয়সী পুরুষ , শরীরে পানি এসেছিল । জানা যায় কিডনিতে হালকা সমস্যা । ঠিক হয়ে গেছে কিন্তু ১০ / ১২ দিন ধরে মুখে রুচি নাই । কিছু খেতে পারছে না । রুচি বাড়ানোর জন্য কোনো কিছু খাওয়া যাবে ? ",".
উত্তরঃ
সারাংশঃ
সূত্রঃ
প্রথমে দেখতে হবে কোন দাবিগুলো কি কি। এবার দেখতে হবে প্রতিটি দাবি সূত্রের সাথে কতটুকু মিলে যাচ্ছে। তারপর সিদ্ধান্ত নিতে হবে সূত্রের সাথে মিলে যাওয়া দাবিগুলোকে সঠিক বলে ধরা হবে কি না।
সমস্যাঃ
আমার বাবার বয়স ৫৭, শরীল এ পানি চলে এসেছিল। পরে একজন মেডিসিন ও কিডনী বিশেষজ্ঞ চিকিৎসকের পরামর্শ অনুযায়ী কিছু টে�",no
2496,আমার ওজন মাত্রাতিরিক্ত বেড়ে যাচ্ছে । আমার বয়স ১৯ কিন্তু ওজন ৯০ + কোন ব্যায়াম করেও কাজ হচ্ছে না । আবার খাওয়া কমালেও অসুস্থ হয়ে যাচ্ছি । একজন মেডিসিন বিশেষজ্ঞ ও দেখিয়েছি কিন্তু কোন ফল পাচ্ছি না । ওনি বল্লেন সব ঠিক আছে । কিন্তু ওজন তো কমছেই না বরং বাড়ছে । আমাকে প্লিজ কোন একটা ওজন কমানোর ওষুধের নাম বলুন । ,"বয়স ১৯ কিন্তু ওজন ৯০ + , খাওয়া কমালে অসুস্থ হয় । কি করবে ওজন কমে না",".
আমার ওজন মাত্রাতিরিক্ত বেড়ে যাচ্ছে । আমার বয়স ১৯ কিন্তু ওজন ৯০ + কোন ব্যায়াম করেও কাজ হচ্ছে না । আবার খাওয়া কমালেও অসুস্থ হয়ে যাচ্ছি । একজন মেডিসিন বিশেষজ্ঞ ও দেখিয়েছি কিন্তু কোন ফল পাচ্ছি না । ওনি বল্লেন সব ঠিক আছে । কিন্তু ওজন তো কমছেই না বরং বাড়ছে । আমাকে প্লিজ কোন একটা ওজন কমানোর ওষুধের নাম বলুন ।
আমি বলবো না যে ওজন কমানোর ওষুধ আছ",no
21519,"ডক্টর আসসালামুয়ালাইকুম আমার বিগত অনেকদিন যাবতই মুখে ব্রণ হয় কিন্তু বিগত কিছুদিন যাবত বোনের সাথে সাথে প্রচন্ড মুখ চুলকায় এবং মুখের থেকে খোসা উঠে এটা খুবই খারাপ পর্যায়ে আছে এখন এত পরিমাণে চুলকায় যে মুখ মানে থেকে অনুচ্ছেদে আচরের দাগ পড়ে যাচ্ছে আর মুখে অনেক ব্রণ এর দাগের সেই মুহূর্তে আমি কি করতে পারি । এছাড়া ডক্টর আমার উচ্চতা অনুযায়ী ওজন অনেক বেশি । আমার উচ্চতা ৫ "" ৩ তিন ইঞ্চি এবং আমার ওজন 76 কেজি আমি 50 কেজি তে আসতে চাই আমি দৈনন্দিন ডায়েট করি কিন্তু তারপরও আমি চিকন হতে পারছিনা । ",ব্রুন হয় । ব্রুনের সাথে মুখ চুলকায় ও খোসা ওঠে । ওজন বেশি । ওজন ৭৬ কেজি । কি করনীয় ? ,". (Do not use commas, semicolons, colons, etc.)
আপনি একজন মূল্যায়নকারী। সিদ্ধান্ত নিন যে সংক্ষিপ্ত বিবরণ হলুসিনেটেড সূত্রের সাথে মিলে যায় কিনা। উত্তর দিন একটি শব্দ: হ্যাঁ বা না।

সূত্র: ডাক্তার আসসালামুয়ালাইকুম, আমার অনেকদিন ধরে মুখে ব্রণ হয়। কিন্তু গত কিছুদিন ধরে আমার বোনের সাথে সাথে প্রচন্ড মুখ চুলকায় এবং মুখ থেকে খোসা ওঠে। এটা খুবই খারাপ পর্যায়ে আছে। এখ",yes
14720,"আমার বয়স ৩৭ , উচ্চতা৫ ' - ৪ ' , ওজন ৬৫ কেজি , ২মাস যাবত প্রচন্ড কৌষ্ঠকাঠিনৌর সমস্যা এবং পেটে অনেক দূর্গন্ধযুক্ত বায়ু । আমি মিল্ক অফ ম্যাগনেশিয়া , রেব ২০ , এ্যাভোল্যাক , মোটিগাট , কারমিনা ইত্যাদি ঔষধ খেয়েছি কোন ভালো রেজাল্ট পাইনি । শুধু ডুরালাক্স খেলে কাজ হয় তবে এটা নাকা কন্টিনিউয়াসলি খাওয়া যায় না । আমি শাক - সব্জি , পানি , লেবু , স্যালাদ খাই তাতেও ভালো ফল পাচ্ছি না । করোনার জন্য ডাঃ এর কাছেও যেতে পারছি না । আমার ফ্যটিলিভার গ্রেড - ১ , এজন্য আমি এটোভা ১০ খাচ্ছি । বর্তমানে ট্রয়লেটের কোন বেগই হয়না । চিকিৎসা দিলে উপকৃত হতাম । ","বয়স ৩৭ , উচ্চতা ৫ ' ৪ ' ' , ওজন ৬৫ কেজি , . ২মাস যাবত প্রচন্ড কোষ্ঠকাঠিন্য সমস্যা এবং পেটে অনেক দূর্গন্ধযুক্ত বায়ু । মিল্ক অফ ম্যাগনেশিয়া , রেব ২০ , এ্যাভোল্যাক , মোটিগাট , কারমিনা খেয়ে ভালো রেজাল্ট পাইনি । শুধু ডুরালাক্স খেলে কাজ হয় তবে এটা নাকি কন্টিনিউয়াসলি খাওয়া যায় না । ফ্যটিলিভার গ্রেড - ১ , এজন্য আমি এটোভা ১০ খাচ্ছি । লাভ নাই । ",".
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No
Yes
No",no
18159,"আমার বয়স ২১বছর , কিন্তু শরিরের ওজন মাত্র ৪৬কেজি , ৩ / ৪ বছর জাবত ওজন বারছে না , শরিল শুধু দিনে দিনে শুখাচ্ছে , চেহারার হাল খারাপ হয়ে জাছ্ছে , গায়ে বল শক্তি অনেক কম , দোউরাতে পারিনা হাপিয়ে নিয়ে আসে , শরিল অনেক দুর্বল হয়ে গেছে , কি করবো এখন ? ",বয়স ২১ । ওজন ৪৬ । ৩ / ৪ বছর হলো ওজন বাড়ছে না । শরীর শুকিয়ে যাচ্ছে । গায়ে শক্তি কম । দৌড়ালে হাঁপিয়ে যাই ৷ শরীর দুর্বল । কি করনীয় ? ,".
আমার বয়স ২১বছর, কিন্তু শরিরের ওজন মাত্র ৪৬কেজি, ৩ / ৪ বছর জাবত ওজন বারছে না, শরিল শুধু দিনে দিনে শুখাচ্ছে, চেহারার হাল খারাপ হয়ে জাছ্ছে, গায়ে বল শক্তি অনেক কম, দোউরাতে পারিনা হাপিয়ে নিয়ে আসে, শরিল অনেক দুর্বল হয়ে গেছে, কি করবো এখন? 
আমার বয়স ২১ । ওজন ৪৬ । ৩ / ৪ বছর হলো ওজন বাড়ছে না । শরীর শুকিয়ে যাচ্ছে । গায়ে শক্তি কম । দৌড়ালে হাঁপি�",no
8063,"ইউটিউবে যেইসব ভিডিও গুলা পাবলিশড করা হয় এইগুলা কি আসলে ঠিক ? যারা ডাক্তার নয় তাদের ক্ষেত্রে । ধরেন , তারা বলে , এই উপাদান গুলো দিলে তিল চলে যাবে মুখের বা আর তিল উঠবেনা এইসব নিয়ে । আবার কেউ বলে , এই উপাদান গুলো দিলে আপনি হয়ে যাবেন এক সপ্তাহে অনেক সুন্দরি বা সুন্দর । এইগুলা আসলে বিশ্বাস করা ঠিক ? ডাক্তারদের কাছ থেকে ভালো পরামর্শ আশা করতেছি । এই সমস্যাটা আমাদের সবার - ই হয়",ইউটিউবের তিল সরানোর কিংবা সৌন্দর্য বিষয়ক ভিডিও গুলো কতটা বিশ্বাসযোগ্য ? ,". (Your answer must be yes or no.)
ইউটিউবের তিল সরানোর কিংবা সৌন্দর্য বিষয়ক ভিডিও গুলো কতটা বিশ্বাসযোগ্য? ইউটিউবের তিল সরানোর কিংবা সৌন্দর্য বিষয়ক ভিডিও গুলো কতটা বিশ্বাসযোগ্য? ইউটিউবের তিল সরানোর কিংবা সৌন্দর্য বিষয়ক ভিডিও গুলো কতটা বিশ্বাসযোগ্য? ইউটিউবের তিল সরানোর কিংবা সৌন্দর্য বিষয়ক ভিডিও গুলো কতটা বিশ্বাসযোগ্য? ইউটিউবের তিল সরানোর কিংবা স�",no
10679,"আমি ১ বছর আগে আঘাত পেয়ে হাটুর হাড় অপারেশন করেছি , , , , গত ১৫ দিন আগে ওই পায়ে আঘাত পেয়ে এক্সরে করে ডায়াগনস্টিক সেন্টারের ডাক্তারকে দেখাইছি তিনি বলেছেন হাড় ঠিক আছে এবং তিনি একটি ক্যালসিয়াম এবং ফ্যামিক্লাভ ট্যবলেট দিছে , , কিন্তু এখন সমস্যা হলো ঠিকমত হাটা যায় না এবং পায়ে বেশি ভর দেয়া যায় না ভর দিলে মনে হয় হাটুর চাকার মধ্যে কিছু একটা সমস্যা হয়েছে , , এখন আমি কি করবো , , , ",১ বছর আগে হাটুতে ব্যাথা পেয়ে অপারেশন করি । ১৫ দিন আগে ওই পায়ে আঘাত পেয়ে এক্সরে করলে ডাক্তার বলেন হাড় ঠিক আছে । তিনি ক্যালসিয়াম ও ফ্যামিক্লোভ ট্যাবলেট দেন । এখন ঠিকমতো হাটতে পারি না । পায়ে ভর দিতে পারি না । হাটুতে সমস্যা বোধ করি । কি করবো ? ,".
আমি কি করবো?
হ্যাঁ
প্রশ্নে উল্লেখিত দুইটি তথ্য ব্যবহার করে সিদ্ধান্ত নেওয়া যায় যে, হাটুতে সমস্যা হয়েছে। প্রথমত, প্রশ্নে বলা হয়েছে যে, ১৫ দিন আগে ওই পায়ে আঘাত পেয়ে এক্সরে করলে ডাক্তার বলেন হাড় ঠিক আছে। এখানে ডাক্তারের বক্তব্য হলো যে, হাটুর হাড় ঠিক আছে। তাই এটি একটি সত্য তথ্য। দ্বিতীয়ত, প্রশ্নে বলা হয়েছে যে, গত ১ বছর আগে হাটুর হাড় �",yes
17859,আমার অনেক দিন ঠিক মতো ঘুম হয়না মাইলাম ডিসোপেন2 মিরতাজ15 রিবোটিল2 টেনিল3 এই ঔষধ গোলা আমি খেয়েছি আমার একটা কম্পিউটার দোকান আছে সকাল 10টা থেকে রাত 10টা মতো কাজ করি আমি এখন কি করবো আমার ঘুম এক বারেই হয়না আমার বাসা ময়মনসিংহ মনোরোগ বিশেষজ্ঞ ডাক্তার ময়মনসিংহ কোন জায়গায় আছে,"ঘুম হয় না । মাইলাম ডিসোপেন ২ , মিরতাজ ১৫ ৷ রিবোটিল ২ , টেনিল খেয়েছি । কম্পিউটারে কাজ করতে হয় । ",".
এই ঔষধ গোলা আমি খেয়েছি আমার একটা কম্পিউটার দোকান আছে সকাল 10টা থেকে রাত 10টা মতো কাজ করি আমি এখন কি করবো আমার ঘুম এক বারেই হয়না আমার বাসা ময়মনসিংহ মনোরোগ বিশেষজ্ঞ ডাক্তার ময়মনসিংহ কোন জায়গায় আছে

এই ঔষধ গোলা আমি খেয়েছি আমার একটা কম্পিউটার দোকান আছে সকাল 10টা থেকে রাত 10টা মতো কাজ করি আমি এখন কি করবো আমার ঘুম এক বারেই হ",no
22330,আমি কাল ১২ টার সময় আক্কেল দাতঁ তুলছি কেটে বের করছে সেলাই দিছে ৪ টা । কাল দাতঁ তুলার সময় আমার গলার ভিতরে বাম সাইডে ডুগ গুলার সময় ব্যথা লাগে । এখন কাল রাতে আমার গলার ভিতরে কি যেন একটা বের হয়ছে ডুগ গিলতে পারতেছিনা বড় হা করে কাউকে দেখাতে পারতেছিনা । এর আগে আমার টন্সিল বাসছিল । এখন আমি কি ঔষধ খাব । ,আক্কেল দাঁত তোলার জন্য গলার ভেতরে ঢোক গিললে ব্যাথা লাগে । গলায় কিছু বের হয়েছে । কি ওষুধ খাবো ? ,".
আমি কাল ১২ টার সময় আক্কেল দাতঁ তুলছি কেটে বের করছে সেলাই দিছে ৪ টা ।
কাল দাতঁ তুলার সময় আমার গলার ভিতরে বাম সাইডে ডুগ গুলার সময় ব্যথা লাগে । এখন কাল রাতে আমার গলার ভিতরে কি যেন একটা বের হয়ছে ডুগ গিলতে পারতেছিনা বড় হা করে কাউকে দেখাতে পারতেছিনা । এর আগে আমার টন্সিল বাসছিল । এখন আমি কি ঔষধ খাব । 
আমি কাল ১২ টার সময় আক্কেল দাতঁ তুলছি কেটে",no
10523,গতকাল বিকেলে বসে গোসল করার পর উঠতে নিয়ে হঠাৎ করে বেসিনে গুতা লাগে মাথার পেছনের ভাগে । তখন থেকে ৪ / ৫বার বমি হয় রাতে আর প্রচুর ব্যথা আর মাথা অনেক ভারি হয়ে আছে । আর বমি বমি ভাবটা এখনো অনেক আছে । আর এমনিতেউ গত কয়েকদিন যাবত সেভাবে খাওয়াদাওয়াও করা হয়না । সেহরি বা ইফতারেউ সেভাবে খাওয়া হয়না । আর গতকাল ব্যথা পাওয়ার পর থেকেএকটু পর পর ব্যালান্স হারায় ফেলতেছি । আর চিনচিন করে ব্যথা । এখন করনীয় কি আমার ? ,মাথার পেছনে বেসিনের সাথে গুতা লাগে । এরপর ৪ / ৫ বার বমি হয় । মাথায় ব্যাথা হয় ও মাথা ভারি হয়ে আছে । ব্যাথা পাওয়ার পর থেকে ব্যালেন্সলেস হয়ে যাচ্ছি । মাথা চিন চিন ব্যাথা করে । কি করনীয় ? ,".

গতকাল বিকেলে বসে গোসল করার পর উঠতে নিয়ে হঠাৎ করে বেসিনে গুতা লাগে মাথার পেছনের ভাগে । তখন থেকে ৪ / ৫বার বমি হয় রাতে আর প্রচুর ব্যথা আর মাথা অনেক ভারি হয়ে আছে । আর বমি বমি ভাবটা এখনো অনেক আছে । আর এমনিতেউ গত কয়েকদিন যাবত সেভাবে খাওয়াদাওয়াও করা হয়না । সেহরি বা ইফতারেউ সেভাবে খাওয়া হয়না । আর গতকাল ব্যথা পাওয়ার পর থেকেএকটু পর পর ব্যালান্স হারা",no
24794,"আসসালামুআলাইকুম , আমার ভাইয়ের বয়স ৩০ বছর । ওর পায়ে ছোট ছোট ফোড়া হয়েছে , একটা ভালো হয় আবার আরেকটা হচ্ছে প্রায় ৪ / ৫ দিন ধরে । সঠিক পরামর্শ কামনা করছি । আরেকটা সমস্যা , ওর মুখে ঘাঁ হয় একজন চর্ম ও যৌন বিশেষজ্ঞ বিভাগীয় প্রধান তিনি ওরাডেক্সন ট্যাবলেট দিয়েছিলো । আগে ভালোই কাজ করতে এখন আর কাজ করতেছে না । করলেও সময় লাগতেছে অনেক । এখানেও সঠিকর পরামর্শ কামনা করছি । অগ্রিম ধন্যবাদ । "," বয়স ৩০ । পায়ে ছোট ছোট ফোঁড়া হয় , একটা ভালো হলে আর একটা হয় , মুখে ঘা হয়",".
এই প্রশ্নের উত্তর দেওয়ার জন্য আমাদের কিছু পদক্ষেপ নিতে হবে। প্রথমে আমাদের ক্লেইম গুলো শনাক্ত করতে হবে। এরপর আমাদের সূত্র পরীক্ষা করতে হবে এবং তারপর আমাদের চূড়ান্ত সিদ্ধান্ত নিতে হবে। আমাদের প্রথম পদক্ষেপ হল ক্লেইম গুলো শনাক্ত করা। এই ক্লেইম গুলো হল:

* বয়স ৩০
* পায়ে ছোট ছোট ফোঁড়া হয়
* একটা ভালো হলে আর একটা হয়
* ম�",no
12930,"আসসালামুয়ালাইকুম , আমার মেয়ের বয়স ৭ মাস ২০ দিন , বাবুটার প্রসাবের রাস্তার আসে পাশে ও পিছনে সহ ছোট ছোট গুটার মত উঠছে যা চুল্কানির মত দেখতে , আমরা গরম পানি লবন সহ টিস্যু পেপার দিয়ে মুছে দিছছি , কিন্তু এক জায়গায় সেরে যায় তার পাশে আবার নতুন করে আবার হয় । কি করতে পারি ? ? ",বয়স ৭ মাস ২০ দিন । প্রস্রাবের রাস্তা ও আশে পাশে গুটির মতো হয়েছে । নতুন করে আবার হচ্ছে । কি করনীয় ? ,".
উত্তর: হ্যাঁ।
বিশ্লেষণঃ
পদক্ষেপ ১: মূল দাবি শনাক্ত করুন।
পদক্ষেপ ২: প্রতিটি দাবি সূত্রের সাথে যাচাই করুন।
পদক্ষেপ ৩: চূড়ান্ত রায় নির্ধারণ করুন।

আপনার যুক্তি লিখুন এবং শেষ লাইনে একটি শব্দ লিখুন: হ্যাঁ বা না।


উত্তর: না।
বিশ্লেষণঃ
পদক্ষেপ ১: মূল দাবি শনাক্ত করুন।
পদক্ষেপ ২: প্রতিটি দাবি সূত্রের সাথে যাচাই করুন।
পদক্ষেপ ৩: চূড়ান্�",yes
6078,"আমার মায়ের বয়স ৬০ বছর । তিনি পূর্বে থেকে উচ্চ রক্তচাপ , ডায়াবেটিস ও এ্যাজমার রোগী । উচ্চ রক্তচাপের জন্য তিনি প্রতি রাতে একটা করে এনজিলক * ৫০ খায় । কাল সকালে উচ্চরক্তচাপ বেশি মনে হওয়ায় ও শরীর খারাপ লাগায় কাল সকালে আবার এনজিলক * ৫০ আরো একটি খায় এবং রাতে আরেকটি খায় । অর্থাৎ কাল এনজিলক * ৫০ দুটি খেয়েছিল । কাল দিনে প্রচুর ঘুম হয়েছিল । আজ ভোর রাতে হঠাৎ অসুস্থ অনুভব করায় ও সামান্য বমি সকাল ৭ টায় রক্তচাপ পরিমাপ করে দেখা যায় ১০০ / ১৬০ এবং ডায়াবেটিস খালি পেটে ৮ . ৬ । তাই সকাল ৭ টায় গ্যাস্টিকের ঔষধ , তারপর এনজিলক * ৫০ ও ডায়াবেটিসের ঔষধ খায় । সকাল ১১ টায় গোসল করার পর থেকে এখন বমি ও প্রচন্ড মাথা ঘুরতে থাকে । এখন কি করনীয় ? "," বয়স ৬০ । উচ্চ রক্তচাপ , ডায়াবেটিস ও এ্যাজমা আছে । উচ্চ রক্তচাপের জন্য প্রতি রাতে একটা করে এনজিলক * ৫০ খায় । কাল উচ্চরক্তচাপ বেশি মনে হওয়ায় দুটি খেয়েছিল । রক্তচাপ ১০০ / ১৬০ এবং ডায়াবেটিস খালি পেটে ৮ . ৬ । এখন বমি ও প্রচন্ড মাথা ঘুরছে । ",".
সমাধান:

প্রশ্ন: আমার মায়ের বয়স ৬০ বছর । তিনি পূর্বে থেকে উচ্চ রক্তচাপ, ডায়াবেটিস ও এ্যাজমার রোগী । উচ্চ রক্তচাপের জন্য তিনি প্রতি রাতে একটা করে এনজিলক * ৫০ খায় । কাল সকালে উচ্চরক্তচাপ বেশি মনে হওয়ায় ও শরীর খারাপ লাগায় কাল সকালে আবার এনজিলক * ৫০ আরো একটি খায় এবং রাতে আরেকটি খায় । অর্থাৎ কাল এনজিলক * ৫০ দুটি খেয়েছিল । কাল দিনে প্রচুর ঘুম",yes
